ID,指标名称,日期,开盘价,最高价,最低价,收盘价,结算价,成交量,持仓量,
945,CZCE：PX：01合约,2024/02/19,#N/A,#N/A,#N/A,#N/A,8304,0,10,
946,CZCE：PX：01合约,2024/02/20,#N/A,#N/A,#N/A,#N/A,8304,0,10,
947,CZCE：PX：01合约,2024/02/21,#N/A,#N/A,#N/A,#N/A,8304,0,10,
948,CZCE：PX：01合约,2024/02/22,#N/A,#N/A,#N/A,#N/A,8346,0,10,
949,CZCE：PX：01合约,2024/02/23,#N/A,#N/A,#N/A,#N/A,8346,0,10,
950,CZCE：PX：01合约,2024/02/26,8258,8388,8258,8386,8324,10,13,
951,CZCE：PX：01合约,2024/02/27,#N/A,#N/A,#N/A,#N/A,8410,0,13,
952,CZCE：PX：01合约,2024/02/28,#N/A,#N/A,#N/A,#N/A,8410,0,13,
953,CZCE：PX：01合约,2024/02/29,#N/A,#N/A,#N/A,#N/A,8410,0,13,
954,CZCE：PX：01合约,2024/03/01,8432,8432,8390,8392,8398,6,12,
955,CZCE：PX：01合约,2024/03/04,#N/A,#N/A,#N/A,#N/A,8400,0,12,
956,CZCE：PX：01合约,2024/03/05,8352,8358,8352,8356,8356,4,15,
957,CZCE：PX：01合约,2024/03/06,8350,8410,8336,8356,8354,37,32,
958,CZCE：PX：01合约,2024/03/07,8356,8394,8356,8386,8386,14,41,
959,CZCE：PX：01合约,2024/03/08,8350,8408,8342,8394,8372,10,49,
960,CZCE：PX：01合约,2024/03/11,8390,8398,8344,8388,8368,19,58,
961,CZCE：PX：01合约,2024/03/12,8302,8404,8302,8402,8386,7,58,
962,CZCE：PX：01合约,2024/03/13,8404,8404,8404,8404,8404,1,58,
963,CZCE：PX：01合约,2024/03/14,8410,8534,8406,8442,8480,35,46,
964,CZCE：PX：01合约,2024/03/15,8500,8628,8500,8600,8584,15,41,
965,CZCE：PX：01合约,2024/03/18,8600,8600,8600,8600,8600,1,40,
966,CZCE：PX：01合约,2024/03/19,8630,8686,8630,8684,8666,8,37,
967,CZCE：PX：01合约,2024/03/20,8664,8664,8628,8628,8648,4,38,
968,CZCE：PX：01合约,2024/03/21,8550,8558,8528,8528,8542,6,41,
969,CZCE：PX：01合约,2024/03/22,8510,8546,8510,8530,8526,8,45,
970,CZCE：PX：01合约,2024/03/25,8572,8598,8460,8460,8518,8,41,
971,CZCE：PX：01合约,2024/03/26,8546,8586,8546,8558,8560,5,41,
972,CZCE：PX：01合约,2024/03/27,8540,8540,8510,8516,8532,7,41,
973,CZCE：PX：01合约,2024/03/28,#N/A,#N/A,#N/A,#N/A,8536,0,41,
974,CZCE：PX：01合约,2024/03/29,#N/A,#N/A,#N/A,#N/A,8546,0,41,
975,CZCE：PX：01合约,2024/04/01,8638,8638,8638,8638,8638,1,40,
976,CZCE：PX：01合约,2024/04/02,8616,8712,8616,8706,8682,13,34,
977,CZCE：PX：01合约,2024/04/03,8804,8804,8724,8758,8764,5,35,
978,CZCE：PX：01合约,2024/04/08,#N/A,#N/A,#N/A,#N/A,8698,0,35,
979,CZCE：PX：01合约,2024/04/09,8658,8680,8652,8652,8672,24,37,
980,CZCE：PX：01合约,2024/04/10,8666,8694,8666,8672,8674,10,37,
981,CZCE：PX：01合约,2024/04/11,8690,8690,8588,8624,8658,37,62,
982,CZCE：PX：01合约,2024/04/12,8646,8664,8584,8594,8622,24,80,
983,CZCE：PX：01合约,2024/04/15,8648,8726,8634,8696,8696,79,142,
984,CZCE：PX：01合约,2024/04/16,8726,8864,8694,8780,8748,63,173,
985,CZCE：PX：01合约,2024/04/17,8790,8790,8736,8744,8770,11,177,
986,CZCE：PX：01合约,2024/04/18,8748,8758,8616,8646,8684,30,183,
987,CZCE：PX：01合约,2024/04/19,8618,8712,8554,8622,8610,34,181,
988,CZCE：PX：01合约,2024/04/22,8616,8670,8616,8620,8638,505,663,
989,CZCE：PX：01合约,2024/04/23,8426,8648,8426,8596,8550,114,696,
990,CZCE：PX：01合约,2024/04/24,8592,8626,8592,8598,8610,675,1358,
991,CZCE：PX：01合约,2024/04/25,8590,8596,8480,8512,8524,93,1422,
992,CZCE：PX：01合约,2024/04/26,8500,8586,8480,8570,8532,171,1527,
993,CZCE：PX：01合约,2024/04/29,8598,8604,8536,8562,8544,429,1906,
994,CZCE：PX：01合约,2024/04/30,8574,8576,8528,8560,8542,664,2459,
995,CZCE：PX：01合约,2024/05/06,8546,8564,8372,8412,8428,3390,4888,
996,CZCE：PX：01合约,2024/05/07,8438,8454,8422,8432,8444,1034,5478,
997,CZCE：PX：01合约,2024/05/08,8416,8430,8360,8360,8388,1706,6579,
998,CZCE：PX：01合约,2024/05/09,8348,8408,8340,8374,8364,1143,7140,
999,CZCE：PX：01合约,2024/05/10,8396,8410,8282,8398,8358,4898,10578,
1000,CZCE：PX：01合约,2024/05/13,8380,8416,8312,8318,8366,4807,12857,
1001,CZCE：PX：01合约,2024/05/14,8348,8374,8300,8312,8338,2407,13592,
1002,CZCE：PX：01合约,2024/05/15,8302,8364,8296,8348,8330,2021,14253,
1003,CZCE：PX：01合约,2024/05/16,8356,8400,8314,8398,8354,5158,14971,
1004,CZCE：PX：01合约,2024/05/17,8376,8458,8372,8454,8426,876,15136,
1005,CZCE：PX：01合约,2024/05/20,8462,8544,8442,8528,8506,2160,15131,
1006,CZCE：PX：01合约,2024/05/21,8506,8556,8478,8510,8514,3978,15552,
1007,CZCE：PX：01合约,2024/05/22,8484,8516,8472,8512,8502,1951,15982,
1008,CZCE：PX：01合约,2024/05/23,8506,8534,8434,8466,8492,3853,16744,
1009,CZCE：PX：01合约,2024/05/24,8516,8536,8486,8522,8526,2234,16765,
1010,CZCE：PX：01合约,2024/05/27,8526,8576,8526,8564,8544,4396,16555,
1011,CZCE：PX：01合约,2024/05/28,8576,8590,8522,8526,8556,2115,16953,
1012,CZCE：PX：01合约,2024/05/29,8542,8594,8514,8582,8568,973,17479,
1013,CZCE：PX：01合约,2024/05/30,8600,8676,8568,8636,8626,4829,17141,
1014,CZCE：PX：01合约,2024/05/31,8634,8648,8564,8606,8618,7257,19895,
1015,CZCE：PX：01合约,2024/06/03,8624,8634,8474,8490,8544,4018,20385,
1016,CZCE：PX：01合约,2024/06/04,8504,8514,8366,8394,8418,5563,21653,
1017,CZCE：PX：01合约,2024/06/05,8394,8424,8368,8376,8396,5187,22482,
1018,CZCE：PX：01合约,2024/06/06,8406,8424,8378,8390,8402,4012,23375,
1019,CZCE：PX：01合约,2024/06/07,8400,8452,8376,8430,8424,5274,24465,
1020,CZCE：PX：01合约,2024/06/11,8450,8496,8426,8496,8468,3833,24868,
1021,CZCE：PX：01合约,2024/06/12,8484,8536,8470,8528,8508,5346,24935,
1022,CZCE：PX：01合约,2024/06/13,8536,8568,8476,8496,8520,4555,25666,
1023,CZCE：PX：01合约,2024/06/14,8514,8544,8482,8494,8508,2864,25839,
1024,CZCE：PX：01合约,2024/06/17,8506,8518,8388,8406,8440,4649,26706,
1025,CZCE：PX：01合约,2024/06/18,8428,8490,8404,8426,8450,2392,26764,
1026,CZCE：PX：01合约,2024/06/19,8438,8538,8436,8514,8498,2186,26588,
1027,CZCE：PX：01合约,2024/06/20,8522,8556,8490,8536,8524,2946,26418,
1028,CZCE：PX：01合约,2024/06/21,8542,8568,8490,8494,8532,4333,26454,
1029,CZCE：PX：01合约,2024/06/24,8480,8540,8454,8532,8500,3189,26835,
1030,CZCE：PX：01合约,2024/06/25,8500,8602,8492,8594,8538,3443,26526,
1031,CZCE：PX：01合约,2024/06/26,8580,8600,8482,8560,8534,3386,26580,
1032,CZCE：PX：01合约,2024/06/27,8550,8566,8508,8540,8534,3513,27089,
1033,CZCE：PX：01合约,2024/06/28,8564,8618,8540,8600,8592,2310,27029,
1034,CZCE：PX：01合约,2024/07/01,8598,8606,8548,8600,8584,2969,27939,
1035,CZCE：PX：01合约,2024/07/02,8596,8632,8558,8610,8602,3396,28461,
1036,CZCE：PX：01合约,2024/07/03,8630,8736,8616,8732,8676,5818,29752,
1037,CZCE：PX：01合约,2024/07/04,8708,8746,8660,8664,8712,9315,27381,
1038,CZCE：PX：01合约,2024/07/05,8670,8702,8590,8594,8634,7725,26361,
1039,CZCE：PX：01合约,2024/07/08,8614,8632,8556,8566,8590,3932,27494,
1040,CZCE：PX：01合约,2024/07/09,8580,8580,8518,8536,8540,2851,26987,
1041,CZCE：PX：01合约,2024/07/10,8552,8552,8476,8488,8508,2374,27370,
1042,CZCE：PX：01合约,2024/07/11,8512,8560,8492,8554,8534,1489,27322,
1043,CZCE：PX：01合约,2024/07/12,8524,8548,8506,8534,8524,1689,27533,
1044,CZCE：PX：01合约,2024/07/15,8518,8526,8440,8452,8474,4780,26972,
1045,CZCE：PX：01合约,2024/07/16,8426,8458,8400,8416,8418,3157,27660,
1046,CZCE：PX：01合约,2024/07/17,8400,8446,8386,8412,8412,2770,27886,
1047,CZCE：PX：01合约,2024/07/18,8414,8446,8406,8440,8424,4429,27687,
1048,CZCE：PX：01合约,2024/07/19,8420,8432,8398,8406,8414,2800,28198,
1049,CZCE：PX：01合约,2024/07/22,8430,8430,8360,8376,8384,5085,28869,
1050,CZCE：PX：01合约,2024/07/23,8364,8390,8338,8370,8368,3351,28323,
1051,CZCE：PX：01合约,2024/07/24,8342,8358,8302,8328,8322,10834,28534,
1052,CZCE：PX：01合约,2024/07/25,8358,8358,8264,8272,8298,8065,30323,
1053,CZCE：PX：01合约,2024/07/26,8266,8350,8224,8334,8288,8399,30161,
1054,CZCE：PX：01合约,2024/07/29,8300,8332,8272,8312,8304,9216,30650,
1055,CZCE：PX：01合约,2024/07/30,8314,8316,8210,8222,8246,11077,33788,
1056,CZCE：PX：01合约,2024/07/31,8232,8338,8212,8326,8276,10271,32212,
1057,CZCE：PX：01合约,2024/08/01,8348,8386,8320,8364,8358,11559,31374,
1058,CZCE：PX：01合约,2024/08/02,8384,8384,8302,8302,8338,9780,31326,
1059,CZCE：PX：01合约,2024/08/05,8248,8280,8144,8154,8204,25594,41140,
1060,CZCE：PX：01合约,2024/08/06,8100,8176,8074,8076,8122,16042,45162,
1061,CZCE：PX：01合约,2024/08/07,8054,8098,8008,8066,8050,17670,46088,
1062,CZCE：PX：01合约,2024/08/08,8100,8148,8032,8052,8078,14987,47873,
1063,CZCE：PX：01合约,2024/08/09,8046,8078,7938,8022,7998,34094,54148,
1064,CZCE：PX：01合约,2024/08/12,8040,8074,7988,8074,8032,16575,54956,
1065,CZCE：PX：01合约,2024/08/13,8090,8136,8070,8102,8100,18602,52994,
1066,CZCE：PX：01合约,2024/08/14,8096,8098,8016,8024,8058,25031,56753,
1067,CZCE：PX：01合约,2024/08/15,8030,8030,7756,7962,7902,96999,61081,
1068,CZCE：PX：01合约,2024/08/16,7970,8040,7926,7954,7986,45266,62739,
1069,CZCE：PX：01合约,2024/08/19,7900,7940,7714,7730,7832,94738,81152,
1070,CZCE：PX：01合约,2024/08/20,7720,7784,7654,7734,7716,122456,84426,
1071,CZCE：PX：01合约,2024/08/21,7750,7804,7696,7780,7754,87044,86792,
1072,CZCE：PX：01合约,2024/08/22,7790,7810,7640,7656,7730,91206,93490,
1073,CZCE：PX：01合约,2024/08/23,7670,7720,7610,7682,7670,84714,92004,
1074,CZCE：PX：01合约,2024/08/26,7720,7842,7698,7834,7766,80837,79955,
1075,CZCE：PX：01合约,2024/08/27,7866,7910,7802,7854,7850,64351,78827,
1076,CZCE：PX：01合约,2024/08/28,7846,7846,7726,7750,7778,74597,85349,
1077,CZCE：PX：01合约,2024/08/29,7714,7770,7690,7740,7732,66809,87032,
1078,CZCE：PX：01合约,2024/08/30,7742,7800,7720,7736,7760,69125,86483,
1079,CZCE：PX：01合约,2024/09/02,7730,7738,7380,7384,7544,145436,112505,
1080,CZCE：PX：01合约,2024/09/03,7388,7470,7360,7424,7416,87060,107521,
1081,CZCE：PX：01合约,2024/09/04,7350,7386,7202,7304,7286,122049,108660,
1082,CZCE：PX：01合约,2024/09/05,7318,7344,7146,7160,7252,98790,111443,
1083,CZCE：PX：01合约,2024/09/06,7182,7282,7038,7168,7154,171295,114988,
1084,CZCE：PX：01合约,2024/09/09,7160,7190,6886,7010,7040,157213,116981,
1085,CZCE：PX：01合约,2024/09/10,6988,7012,6718,6734,6890,167359,128178,
1086,CZCE：PX：01合约,2024/09/11,6734,6888,6572,6880,6706,254834,112334,
1087,CZCE：PX：01合约,2024/09/12,6888,6964,6712,6940,6842,189409,109857,
1088,CZCE：PX：01合约,2024/09/13,6922,7060,6894,6940,6958,141571,106464,
1089,CZCE：PX：01合约,2024/09/18,7016,7020,6740,6762,6824,113962,112710,
1090,CZCE：PX：01合约,2024/09/19,6772,6944,6650,6922,6784,235612,117758,
1091,CZCE：PX：01合约,2024/09/20,6950,6966,6848,6918,6908,142097,115752,
1092,CZCE：PX：01合约,2024/09/23,6908,6916,6776,6824,6846,157677,110461,
1093,CZCE：PX：01合约,2024/09/24,6812,7032,6780,7012,6900,167998,108736,
1094,CZCE：PX：01合约,2024/09/25,7024,7210,7000,7010,7092,171227,105744,
1095,CZCE：PX：01合约,2024/09/26,6978,7062,6866,6968,6982,181877,99092,
1096,CZCE：PX：01合约,2024/09/27,6970,7160,6954,7118,7028,145635,95110,
1097,CZCE：PX：01合约,2024/09/30,7100,7490,7060,7398,7294,167387,85991,
1098,CZCE：PX：01合约,2024/10/08,7800,7812,7540,7582,7662,138103,85817,
1099,CZCE：PX：01合约,2024/10/09,7574,7590,7404,7430,7474,135145,86716,
1100,CZCE：PX：01合约,2024/10/10,7400,7450,7282,7382,7364,129494,90524,
1101,CZCE：PX：01合约,2024/10/11,7422,7488,7354,7396,7420,116494,96564,
1102,CZCE：PX：01合约,2024/10/14,7396,7480,7314,7340,7390,113891,93197,
1103,CZCE：PX：01合约,2024/10/15,7330,7368,7134,7142,7228,112511,100477,
1104,CZCE：PX：01合约,2024/10/16,7156,7178,7056,7058,7128,99974,103224,
1105,CZCE：PX：01合约,2024/10/17,7058,7104,6940,6940,7040,108943,101379,
1106,CZCE：PX：01合约,2024/10/18,6952,7078,6950,7062,7016,79928,99495,
1107,CZCE：PX：01合约,2024/10/21,7040,7046,6932,6998,6974,78099,101203,
1108,CZCE：PX：01合约,2024/10/22,7010,7128,7008,7070,7076,96131,103798,
1109,CZCE：PX：01合约,2024/10/23,7080,7206,7066,7102,7124,98869,104269,
1110,CZCE：PX：01合约,2024/10/24,7080,7132,7028,7082,7086,77041,101929,
1111,CZCE：PX：01合约,2024/10/25,7060,7146,6976,7064,7042,122991,105673,
1112,CZCE：PX：01合约,2024/10/28,7090,7100,6922,7016,6998,120194,105417,
1113,CZCE：PX：01合约,2024/10/29,6970,6986,6800,6830,6892,135661,114265,
1114,CZCE：PX：01合约,2024/10/30,6876,6906,6772,6842,6840,104220,118974,
1115,CZCE：PX：01合约,2024/10/31,6862,6910,6826,6882,6864,67302,116897,
1116,CZCE：PX：01合约,2024/11/01,6886,6982,6862,6902,6916,92809,113179,
1117,CZCE：PX：01合约,2024/11/04,6910,6938,6850,6914,6892,68302,112246,
1118,CZCE：PX：01合约,2024/11/05,6930,7008,6906,6938,6944,72592,110879,
1119,CZCE：PX：01合约,2024/11/06,6950,7002,6762,6772,6900,117820,114845,
1120,CZCE：PX：01合约,2024/11/07,6772,6936,6712,6922,6828,120679,112933,
1121,CZCE：PX：01合约,2024/11/08,6890,7050,6872,6924,6960,118686,111704,
1122,CZCE：PX：01合约,2024/11/11,6892,6932,6730,6848,6828,115676,112650,
1123,CZCE：PX：01合约,2024/11/12,6788,6834,6760,6774,6796,77115,115856,
1124,CZCE：PX：01合约,2024/11/13,6790,6830,6752,6800,6794,85802,116044,
1125,CZCE：PX：01合约,2024/11/14,6816,6816,6690,6698,6742,106163,124367,
1126,CZCE：PX：01合约,2024/11/15,6726,6776,6612,6614,6696,96118,126723,
1127,CZCE：PX：01合约,2024/11/18,6640,6704,6588,6672,6650,81148,122426,
1128,CZCE：PX：01合约,2024/11/19,6676,6796,6642,6764,6742,112827,113221,
1129,CZCE：PX：01合约,2024/11/20,6762,6846,6722,6828,6798,95313,109081,
1130,CZCE：PX：01合约,2024/11/21,6832,6952,6780,6840,6872,165334,105967,
1131,CZCE：PX：01合约,2024/11/22,6872,6912,6828,6854,6870,90973,102269,
1132,CZCE：PX：01合约,2024/11/25,6838,6924,6720,6804,6808,139310,97694,
1133,CZCE：PX：01合约,2024/11/26,6808,6816,6722,6758,6766,78614,95330,
1134,CZCE：PX：01合约,2024/11/27,6774,6808,6730,6794,6764,102115,94850,
1135,CZCE：PX：01合约,2024/11/28,6796,6828,6694,6698,6754,101120,97197,
1136,CZCE：PX：01合约,2024/11/29,6718,6738,6650,6718,6698,86511,95454,
1137,CZCE：PX：01合约,2024/12/02,6736,6742,6622,6686,6674,80385,90409,
1138,CZCE：PX：01合约,2024/12/03,6692,6736,6658,6696,6692,61055,89091,
1139,CZCE：PX：01合约,2024/12/04,6730,6808,6700,6774,6758,113149,85527,
1140,CZCE：PX：01合约,2024/12/05,6772,6808,6606,6638,6706,117155,84208,
1141,CZCE：PX：01合约,2024/12/06,6630,6642,6480,6590,6568,143082,82022,
1142,CZCE：PX：01合约,2024/12/09,6586,6620,6492,6520,6544,93977,83665,
1143,CZCE：PX：01合约,2024/12/10,6578,6704,6542,6594,6640,117944,75808,
1144,CZCE：PX：01合约,2024/12/11,6614,6682,6604,6668,6644,59215,72299,
1145,CZCE：PX：01合约,2024/12/12,6700,6758,6660,6708,6710,88073,66414,
1146,CZCE：PX：01合约,2024/12/13,6706,6754,6682,6710,6712,71324,58492,
1147,CZCE：PX：01合约,2024/12/16,6714,6908,6678,6868,6820,104540,51885,
1148,CZCE：PX：01合约,2024/12/17,6830,6890,6814,6846,6852,56414,44043,
1149,CZCE：PX：01合约,2024/12/18,6834,6882,6800,6832,6840,42558,40241,
1150,CZCE：PX：01合约,2024/12/19,6832,6840,6764,6794,6800,44144,34441,
1151,CZCE：PX：01合约,2024/12/20,6800,6848,6738,6768,6782,23062,27401,
1152,CZCE：PX：01合约,2024/12/23,6770,6822,6714,6804,6770,15003,23924,
1153,CZCE：PX：01合约,2024/12/24,6790,6830,6744,6794,6786,9126,21535,
1154,CZCE：PX：01合约,2024/12/25,6810,6832,6764,6782,6794,8926,16779,
1155,CZCE：PX：01合约,2024/12/26,6766,6782,6678,6680,6714,4662,14674,
1156,CZCE：PX：01合约,2024/12/27,6700,6740,6606,6606,6658,5395,11502,
1157,CZCE：PX：01合约,2024/12/30,6650,6710,6626,6710,6690,4069,8529,
1158,CZCE：PX：01合约,2024/12/31,6694,6820,6694,6772,6744,4016,6211,
1159,CZCE：PX：01合约,2025/01/02,6808,7056,6808,6910,6890,96,4175,
1160,CZCE：PX：01合约,2025/01/03,6890,7070,6806,7048,6974,2087,1828,
1161,CZCE：PX：01合约,2025/01/06,7180,7180,7088,7088,7158,179,1346,
1162,CZCE：PX：01合约,2025/01/07,#N/A,#N/A,#N/A,#N/A,7080,0,346,
1163,CZCE：PX：01合约,2025/01/08,7004,7080,7004,7080,7080,188,158,
1164,CZCE：PX：01合约,2025/01/09,7250,7250,7250,7250,7250,137,6,
1165,CZCE：PX：01合约,2025/01/10,#N/A,#N/A,#N/A,#N/A,7308,0,6,
1166,CZCE：PX：01合约,2025/01/13,#N/A,#N/A,#N/A,#N/A,7478,0,6,
1167,CZCE：PX：01合约,2025/01/14,#N/A,#N/A,#N/A,#N/A,7478,0,6,
1168,CZCE：PX：01合约,2025/01/15,7998,8002,7720,7720,7944,10,0,
1169,CZCE：PX：01合约,2025/01/16,7704,7704,7482,7506,7530,38,21,
1170,CZCE：PX：01合约,2025/01/17,7512,7622,7470,7574,7514,50,41,
1171,CZCE：PX：01合约,2025/01/20,7476,7476,7386,7386,7394,22,61,
1172,CZCE：PX：01合约,2025/01/21,7430,7480,7428,7462,7456,5,63,
1173,CZCE：PX：01合约,2025/01/22,7400,7414,7372,7382,7384,27,81,
1174,CZCE：PX：01合约,2025/01/23,7340,7350,7290,7290,7318,8,82,
1175,CZCE：PX：01合约,2025/01/24,7258,7258,7210,7212,7228,3,82,
1176,CZCE：PX：01合约,2025/01/27,7178,7178,7110,7110,7126,21,101,
1177,CZCE：PX：01合约,2025/02/05,7136,7198,7118,7160,7146,31,123,
1178,CZCE：PX：01合约,2025/02/06,7184,7188,7156,7188,7176,7,121,
1179,CZCE：PX：01合约,2025/02/07,7210,7346,7202,7312,7268,62,140,
1180,CZCE：PX：01合约,2025/02/10,7306,7360,7282,7356,7322,53,162,
1181,CZCE：PX：01合约,2025/02/11,7340,7370,7314,7332,7338,35,181,
1182,CZCE：PX：01合约,2025/02/12,7360,7394,7360,7382,7382,13,185,
1183,CZCE：PX：01合约,2025/02/13,7358,7362,7222,7222,7294,30,182,
1184,CZCE：PX：01合约,2025/02/14,7256,7332,7256,7274,7300,21,181,
1185,CZCE：PX：01合约,2025/02/17,7274,7310,7234,7308,7282,9,182,
1186,CZCE：PX：01合约,2025/02/18,7348,7348,7316,7348,7332,5,184,
1187,CZCE：PX：01合约,2025/02/19,7308,7348,7308,7336,7334,4,184,
1188,CZCE：PX：01合约,2025/02/20,7354,7372,7312,7324,7352,42,216,
1189,CZCE：PX：01合约,2025/02/21,7368,7390,7260,7260,7340,179,363,
1190,CZCE：PX：01合约,2025/02/24,7294,7294,7170,7188,7202,236,568,
1191,CZCE：PX：01合约,2025/02/25,7194,7208,7150,7168,7184,1137,1633,
1192,CZCE：PX：01合约,2025/02/26,7160,7210,7080,7108,7182,3354,3282,
1193,CZCE：PX：01合约,2025/02/27,7104,7136,7076,7130,7098,903,3806,
1194,CZCE：PX：01合约,2025/02/28,7132,7174,7126,7136,7142,782,4374,
1195,CZCE：PX：01合约,2025/03/03,7126,7220,7106,7162,7164,92,4386,
1196,CZCE：PX：01合约,2025/03/04,7136,7190,6968,6976,7064,268,4476,
1197,CZCE：PX：01合约,2025/03/05,6946,6996,6946,6960,6978,66,4469,
1198,CZCE：PX：01合约,2025/03/06,6910,6928,6826,6916,6894,1766,5240,
1199,CZCE：PX：01合约,2025/03/07,6894,6948,6876,6948,6924,660,5329,
1200,CZCE：PX：01合约,2025/03/10,6962,6996,6884,6904,6934,747,5716,
1201,CZCE：PX：01合约,2025/03/11,6916,6920,6778,6828,6826,673,5962,
1202,CZCE：PX：01合约,2025/03/12,6848,6868,6732,6740,6786,756,6541,
1203,CZCE：PX：01合约,2025/03/13,6760,6884,6760,6822,6836,602,6955,
1204,CZCE：PX：01合约,2025/03/14,6842,6918,6832,6910,6888,178,7050,
1205,CZCE：PX：01合约,2025/03/17,6862,6938,6838,6918,6902,252,7212,
1206,CZCE：PX：01合约,2025/03/18,6880,6956,6874,6934,6926,278,7440,
1207,CZCE：PX：01合约,2025/03/19,6954,6958,6862,6862,6898,1124,7686,
1208,CZCE：PX：01合约,2025/03/20,6898,6940,6858,6928,6898,202,7738,
1209,CZCE：PX：01合约,2025/03/21,6902,7000,6878,6920,6930,577,8026,
1210,CZCE：PX：01合约,2025/03/24,6918,6966,6862,6954,6928,489,8086,
1211,CZCE：PX：01合约,2025/03/25,6956,6966,6918,6932,6938,165,8133,
1212,CZCE：PX：01合约,2025/03/26,6976,7012,6948,7006,6984,227,8155,
1213,CZCE：PX：01合约,2025/03/27,7002,7050,6984,7024,7022,169,8170,
1214,CZCE：PX：01合约,2025/03/28,7006,7050,6970,6976,7004,1130,8270,
1215,CZCE：PX：01合约,2025/03/31,6986,6986,6884,6922,6928,735,8262,
1216,CZCE：PX：01合约,2025/04/01,6932,7050,6932,7022,7002,1163,8293,
1217,CZCE：PX：01合约,2025/04/02,7016,7032,6968,6980,7006,448,8411,
1218,CZCE：PX：01合约,2025/04/03,6974,7012,6860,6862,6936,362,8549,
1219,CZCE：PX：01合约,2025/04/07,6456,6788,6450,6450,6460,420,8789,
1220,CZCE：PX：01合约,2025/04/08,6154,6320,6088,6110,6200,4695,8975,
1221,CZCE：PX：01合约,2025/04/09,6140,6150,5810,5898,5908,3655,9147,
1222,CZCE：PX：01合约,2025/04/10,5816,6272,5758,6246,6010,3435,9717,
1223,CZCE：PX：01合约,2025/04/11,6166,6258,6090,6240,6140,1403,9734,
1224,CZCE：PX：01合约,2025/04/14,6234,6264,6198,6200,6222,713,9938,
1225,CZCE：PX：01合约,2025/04/15,6224,6234,6118,6128,6162,653,10091,
1226,CZCE：PX：01合约,2025/04/16,6100,6156,5986,5986,6060,1780,10587,
1227,CZCE：PX：01合约,2025/04/17,6046,6192,6014,6082,6116,3829,11163,
1228,CZCE：PX：01合约,2025/04/18,6106,6144,6060,6136,6098,2724,11122,
1229,CZCE：PX：01合约,2025/04/21,6114,6204,6090,6152,6140,2780,11336,
1230,CZCE：PX：01合约,2025/04/22,6118,6134,6044,6088,6082,1417,11779,
1231,CZCE：PX：01合约,2025/04/23,6080,6256,6034,6252,6152,1787,11983,
1232,CZCE：PX：01合约,2025/04/24,6184,6212,6122,6196,6172,2017,12703,
1233,CZCE：PX：01合约,2025/04/25,6198,6292,6166,6248,6226,3497,13634,
1234,CZCE：PX：01合约,2025/04/28,6212,6360,6200,6310,6306,6835,14169,
1235,CZCE：PX：01合约,2025/04/29,6290,6316,6174,6224,6248,3439,14309,
1236,CZCE：PX：01合约,2025/04/30,6198,6262,6162,6210,6206,2983,14997,
1237,CZCE：PX：01合约,2025/05/06,6170,6200,6054,6134,6122,2740,14946,
1238,CZCE：PX：01合约,2025/05/07,6146,6324,6140,6252,6228,8078,17882,
1239,CZCE：PX：01合约,2025/05/08,6218,6334,6200,6334,6278,6445,19133,
1240,CZCE：PX：01合约,2025/05/09,6336,6396,6320,6374,6364,7851,20824,
1241,CZCE：PX：01合约,2025/05/12,6386,6576,6312,6572,6418,8908,21083,
1242,CZCE：PX：01合约,2025/05/13,6638,6644,6306,6560,6568,11262,20556,
1243,CZCE：PX：01合约,2025/05/14,6630,6772,6588,6756,6694,14942,21107,
1244,CZCE：PX：01合约,2025/05/15,6726,6764,6614,6640,6708,6485,20381,
1245,CZCE：PX：01合约,2025/05/16,6668,6688,6580,6600,6638,7306,21864,
1246,CZCE：PX：01合约,2025/05/19,6622,6662,6536,6584,6622,6505,21777,
1247,CZCE：PX：01合约,2025/05/20,6592,6600,6482,6526,6536,8694,23041,
1248,CZCE：PX：01合约,2025/05/21,6530,6630,6510,6598,6566,14095,27322,
1249,CZCE：PX：01合约,2025/05/22,6582,6582,6448,6454,6516,10046,28197,
1250,CZCE：PX：01合约,2025/05/23,6448,6536,6448,6468,6490,7844,29473,
1251,CZCE：PX：01合约,2025/05/26,6470,6556,6420,6486,6498,13446,32018,
1252,CZCE：PX：01合约,2025/05/27,6470,6500,6388,6490,6440,10611,32246,
1253,CZCE：PX：01合约,2025/05/28,6488,6502,6376,6404,6434,7324,31903,
1254,CZCE：PX：01合约,2025/05/29,6418,6578,6366,6540,6516,14500,32849,
1255,CZCE：PX：01合约,2025/05/30,6488,6498,6338,6388,6404,17689,36318,
1256,CZCE：PX：01合约,2025/06/03,6470,6540,6330,6340,6418,11617,35826,
1257,CZCE：PX：01合约,2025/06/04,6382,6436,6326,6398,6376,11159,35774,
1258,CZCE：PX：01合约,2025/06/05,6384,6384,6290,6358,6338,11080,35585,
1259,CZCE：PX：01合约,2025/06/06,6394,6450,6338,6376,6390,7390,34982,
1260,CZCE：PX：01合约,2025/06/09,6398,6430,6320,6356,6380,12763,36260,
