指标名称,原油：常减压：独立炼厂：装置毛利：中国（周）,原油：炼油工序：毛利：中国：主营炼厂（周）,原油：炼油工序：毛利：山东：独立炼厂（周）,柴油：裂解：价差：中国：主营销售公司（日）,汽油：裂解：价差：中国：主营销售公司（日）,,,,
2024/09/04,#N/A,#N/A,#N/A,909,1258,,,,
2024/09/05,#N/A,#N/A,#N/A,937,1266,,,,
2024/09/06,376,580.2,403.3,923,1249,,,,
2024/09/07,#N/A,#N/A,#N/A,1008,1333,,,,
2024/09/08,#N/A,#N/A,#N/A,1008,1333,,,,
2024/09/09,#N/A,#N/A,#N/A,952,1236,,,,
2024/09/10,#N/A,#N/A,#N/A,890,1163,,,,
2024/09/11,#N/A,#N/A,#N/A,980,1248,,,,
2024/09/12,#N/A,#N/A,#N/A,893,1150,,,,
2024/09/13,387,548.09,579.45,835,1084,,,,
2024/09/14,#N/A,#N/A,#N/A,844,1090,,,,
2024/09/15,#N/A,#N/A,#N/A,844,1090,,,,
2024/09/16,#N/A,#N/A,#N/A,844,1090,,,,
2024/09/17,#N/A,#N/A,#N/A,785,1031,,,,
2024/09/18,#N/A,#N/A,#N/A,734,967,,,,
2024/09/19,#N/A,#N/A,#N/A,698,918,,,,
2024/09/20,188,392.39,429.97,645,852,,,,
2024/09/21,#N/A,#N/A,#N/A,665,873,,,,
2024/09/22,#N/A,#N/A,#N/A,665,873,,,,
2024/09/23,#N/A,#N/A,#N/A,604,804,,,,
2024/09/24,#N/A,#N/A,#N/A,605,804,,,,
2024/09/25,#N/A,#N/A,#N/A,564,741,,,,
2024/09/26,#N/A,#N/A,#N/A,624,792,,,,
2024/09/27,125,396.42,232.02,705,862,,,,
2024/09/28,#N/A,#N/A,#N/A,685,842,,,,
2024/09/29,#N/A,#N/A,#N/A,670,807,,,,
2024/09/30,#N/A,#N/A,#N/A,659,787,,,,
2024/10/01,#N/A,#N/A,#N/A,669,798,,,,
2024/10/02,#N/A,#N/A,#N/A,577,706,,,,
2024/10/03,#N/A,#N/A,#N/A,560,689,,,,
2024/10/04,-80,275.54,311.29,369,497,,,,
2024/10/05,#N/A,#N/A,#N/A,347,475,,,,
2024/10/06,#N/A,#N/A,#N/A,347,475,,,,
2024/10/07,#N/A,#N/A,#N/A,347,475,,,,
2024/10/08,#N/A,#N/A,#N/A,319,411,,,,
2024/10/09,#N/A,#N/A,#N/A,528,602,,,,
2024/10/10,#N/A,#N/A,#N/A,532,598,,,,
2024/10/11,33,554.8,114.83,404,459,,,,
2024/10/12,#N/A,#N/A,#N/A,431,473,,,,
2024/10/13,#N/A,#N/A,#N/A,431,473,,,,
2024/10/14,#N/A,#N/A,#N/A,425,437,,,,
2024/10/15,#N/A,#N/A,#N/A,486,480,,,,
2024/10/16,#N/A,#N/A,#N/A,610,584,,,,
2024/10/17,#N/A,#N/A,#N/A,594,558,,,,
2024/10/18,61,553.05,103.01,577,520,,,,
2024/10/19,#N/A,#N/A,#N/A,650,592,,,,
2024/10/20,#N/A,#N/A,#N/A,650,592,,,,
2024/10/21,#N/A,#N/A,#N/A,650,565,,,,
2024/10/22,#N/A,#N/A,#N/A,583,471,,,,
2024/10/23,#N/A,#N/A,#N/A,519,367,,,,
2024/10/24,#N/A,#N/A,#N/A,590,415,,,,
2024/10/25,-48,408.33,149.58,647,461,,,,
2024/10/26,#N/A,#N/A,#N/A,560,374,,,,
2024/10/27,#N/A,#N/A,#N/A,560,374,,,,
2024/10/28,#N/A,#N/A,#N/A,603,376,,,,
2024/10/29,#N/A,#N/A,#N/A,831,597,,,,
2024/10/30,#N/A,#N/A,#N/A,819,592,,,,
2024/10/31,#N/A,#N/A,#N/A,761,530,,,,
2024/11/01,29,501.98,246.07,762,500,,,,
2024/11/02,#N/A,#N/A,#N/A,765,503,,,,
2024/11/03,#N/A,#N/A,#N/A,765,503,,,,
2024/11/04,#N/A,#N/A,#N/A,780,480,,,,
2024/11/05,#N/A,#N/A,#N/A,733,407,,,,
2024/11/06,#N/A,#N/A,#N/A,740,408,,,,
2024/11/07,#N/A,#N/A,#N/A,726,395,,,,
2024/11/08,-41,477.36,217.45,701,369,,,,
2024/11/09,#N/A,#N/A,#N/A,794,461,,,,
2024/11/10,#N/A,#N/A,#N/A,794,461,,,,
2024/11/11,#N/A,#N/A,#N/A,748,417,,,,
2024/11/12,#N/A,#N/A,#N/A,820,501,,,,
2024/11/13,#N/A,#N/A,#N/A,801,485,,,,
2024/11/14,#N/A,#N/A,#N/A,775,469,,,,
2024/11/15,-36,268.82,180.48,764,482,,,,
2024/11/16,#N/A,#N/A,#N/A,844,563,,,,
2024/11/17,#N/A,#N/A,#N/A,844,563,,,,
2024/11/18,#N/A,#N/A,#N/A,831,578,,,,
2024/11/19,#N/A,#N/A,#N/A,741,495,,,,
2024/11/20,#N/A,#N/A,#N/A,753,524,,,,
2024/11/21,#N/A,#N/A,#N/A,780,575,,,,
2024/11/22,49,637.07,228.43,729,526,,,,
2024/11/23,#N/A,#N/A,#N/A,679,477,,,,
2024/11/24,#N/A,#N/A,#N/A,679,477,,,,
2024/11/25,#N/A,#N/A,#N/A,707,534,,,,
2024/11/26,#N/A,#N/A,#N/A,811,651,,,,
2024/11/27,#N/A,#N/A,#N/A,809,663,,,,
2024/11/28,#N/A,#N/A,#N/A,802,676,,,,
2024/11/29,112,534.65,225.92,777,676,,,,
2024/11/30,#N/A,#N/A,#N/A,795,694,,,,
2024/12/01,#N/A,#N/A,#N/A,795,694,,,,
2024/12/02,#N/A,#N/A,#N/A,802,703,,,,
2024/12/03,#N/A,#N/A,#N/A,865,785,,,,
2024/12/04,#N/A,#N/A,#N/A,806,748,,,,
2024/12/05,#N/A,#N/A,#N/A,890,850,,,,
2024/12/06,288,624.85,345.75,900,877,,,,
2024/12/07,#N/A,#N/A,#N/A,951,928,,,,
2024/12/08,#N/A,#N/A,#N/A,951,928,,,,
2024/12/09,#N/A,#N/A,#N/A,936,932,,,,
2024/12/10,#N/A,#N/A,#N/A,905,932,,,,
2024/12/11,#N/A,#N/A,#N/A,920,981,,,,
2024/12/12,#N/A,#N/A,#N/A,877,951,,,,
2024/12/13,295,679.06,438.92,890,982,,,,
2024/12/14,#N/A,#N/A,#N/A,833,925,,,,
2024/12/15,#N/A,#N/A,#N/A,833,925,,,,
2024/12/16,#N/A,#N/A,#N/A,827,943,,,,
2024/12/17,#N/A,#N/A,#N/A,848,969,,,,
2024/12/18,#N/A,#N/A,#N/A,868,1001,,,,
2024/12/19,#N/A,#N/A,#N/A,855,992,,,,
2024/12/20,214,785.74,336.43,868,1016,,,,
2024/12/21,#N/A,#N/A,#N/A,865,1013,,,,
2024/12/22,#N/A,#N/A,#N/A,865,1013,,,,
2024/12/23,#N/A,#N/A,#N/A,848,1010,,,,
2024/12/24,#N/A,#N/A,#N/A,858,1033,,,,
2024/12/25,#N/A,#N/A,#N/A,810,997,,,,
2024/12/26,#N/A,#N/A,#N/A,816,1010,,,,
2024/12/27,180,656.85,347.17,843,1043,,,,
2024/12/28,#N/A,#N/A,#N/A,795,995,,,,
2024/12/29,#N/A,#N/A,#N/A,795,995,,,,
2024/12/30,#N/A,#N/A,#N/A,807,1014,,,,
2024/12/31,#N/A,#N/A,#N/A,797,1004,,,,
2025/01/01,#N/A,#N/A,#N/A,784,991,,,,
2025/01/02,#N/A,#N/A,#N/A,745,981,,,,
2025/01/03,-40,718.59,260.6,705,964,,,,
2025/01/04,#N/A,#N/A,#N/A,674,934,,,,
2025/01/05,#N/A,#N/A,#N/A,674,934,,,,
2025/01/06,#N/A,#N/A,#N/A,686,1015,,,,
2025/01/07,#N/A,#N/A,#N/A,710,1060,,,,
2025/01/08,#N/A,#N/A,#N/A,683,1060,,,,
2025/01/09,#N/A,#N/A,#N/A,764,1201,,,,
2025/01/10,-36,784.25,215.45,752,1214,,,,
2025/01/11,#N/A,#N/A,#N/A,602,1064,,,,
2025/01/12,#N/A,#N/A,#N/A,602,1064,,,,
2025/01/13,#N/A,#N/A,#N/A,992,1596,,,,
2025/01/14,#N/A,#N/A,#N/A,896,1518,,,,
2025/01/15,#N/A,#N/A,#N/A,885,1521,,,,
2025/01/16,#N/A,#N/A,#N/A,718,1372,,,,
2025/01/17,-211,1136.79,345.36,716,1373,,,,
2025/01/18,#N/A,#N/A,#N/A,742,1399,,,,
2025/01/19,#N/A,#N/A,#N/A,742,1399,,,,
2025/01/20,#N/A,#N/A,#N/A,659,1310,,,,
2025/01/21,#N/A,#N/A,#N/A,660,1309,,,,
2025/01/22,#N/A,#N/A,#N/A,672,1313,,,,
2025/01/23,#N/A,#N/A,#N/A,657,1274,,,,
2025/01/24,-152,893.83,231.4,672,1278,,,,
2025/01/25,#N/A,#N/A,#N/A,661,1267,,,,
2025/01/26,#N/A,#N/A,#N/A,681,1302,,,,
2025/01/27,#N/A,#N/A,#N/A,705,1341,,,,
2025/01/28,#N/A,#N/A,#N/A,780,1415,,,,
2025/01/29,#N/A,#N/A,#N/A,758,1394,,,,
2025/01/30,#N/A,#N/A,#N/A,806,1441,,,,
2025/01/31,#N/A,862.95,421.43,791,1426,,,,
2025/02/01,#N/A,#N/A,#N/A,797,1432,,,,
2025/02/02,#N/A,#N/A,#N/A,797,1432,,,,
2025/02/03,#N/A,#N/A,#N/A,797,1432,,,,
2025/02/04,#N/A,#N/A,#N/A,839,1474,,,,
2025/02/05,#N/A,#N/A,#N/A,820,1474,,,,
2025/02/06,#N/A,#N/A,#N/A,899,1549,,,,
2025/02/07,176,832.15,491.34,900,1550,,,,
2025/02/08,#N/A,#N/A,#N/A,870,1509,,,,
2025/02/09,#N/A,#N/A,#N/A,870,1509,,,,
2025/02/10,#N/A,#N/A,#N/A,860,1494,,,,
2025/02/11,#N/A,#N/A,#N/A,811,1410,,,,
2025/02/12,#N/A,#N/A,#N/A,770,1348,,,,
2025/02/13,#N/A,#N/A,#N/A,853,1405,,,,
2025/02/14,84,764.7,588.78,836,1382,,,,
2025/02/15,#N/A,#N/A,#N/A,851,1397,,,,
2025/02/16,#N/A,#N/A,#N/A,851,1397,,,,
2025/02/17,#N/A,#N/A,#N/A,828,1341,,,,
2025/02/18,#N/A,#N/A,#N/A,797,1282,,,,
2025/02/19,#N/A,#N/A,#N/A,773,1242,,,,
2025/02/20,#N/A,#N/A,#N/A,739,1192,,,,
2025/02/21,111,383.39,501.44,730,1170,,,,
2025/02/22,#N/A,#N/A,#N/A,838,1278,,,,
2025/02/23,#N/A,#N/A,#N/A,838,1278,,,,
2025/02/24,#N/A,#N/A,#N/A,807,1225,,,,
2025/02/25,#N/A,#N/A,#N/A,789,1199,,,,
2025/02/26,#N/A,#N/A,#N/A,870,1271,,,,
2025/02/27,#N/A,#N/A,#N/A,887,1274,,,,
2025/02/28,349,389.13,528.49,820,1204,,,,
2025/03/01,#N/A,#N/A,#N/A,865,1249,,,,
2025/03/02,#N/A,#N/A,#N/A,865,1249,,,,
2025/03/03,#N/A,#N/A,#N/A,865,1227,,,,
2025/03/04,#N/A,#N/A,#N/A,940,1292,,,,
2025/03/05,#N/A,#N/A,#N/A,952,1303,,,,
2025/03/06,#N/A,#N/A,#N/A,1028,1345,,,,
2025/03/07,339,424.85,572.47,1002,1302,,,,
2025/03/08,#N/A,#N/A,#N/A,955,1254,,,,
2025/03/09,#N/A,#N/A,#N/A,955,1254,,,,
2025/03/10,#N/A,#N/A,#N/A,937,1236,,,,
2025/03/11,#N/A,#N/A,#N/A,973,1258,,,,
2025/03/12,#N/A,#N/A,#N/A,954,1231,,,,
2025/03/13,#N/A,#N/A,#N/A,885,1144,,,,
2025/03/14,246,455.3,559.34,929,1185,,,,
2025/03/15,#N/A,#N/A,#N/A,892,1149,,,,
2025/03/16,#N/A,#N/A,#N/A,892,1149,,,,
2025/03/17,#N/A,#N/A,#N/A,875,1121,,,,
2025/03/18,#N/A,#N/A,#N/A,834,1077,,,,
2025/03/19,#N/A,#N/A,#N/A,853,1086,,,,
2025/03/20,#N/A,#N/A,#N/A,809,1045,,,,
2025/03/21,207,360.45,446.22,763,994,,,,
2025/03/22,#N/A,#N/A,#N/A,755,986,,,,
2025/03/23,#N/A,#N/A,#N/A,755,986,,,,
2025/03/24,#N/A,#N/A,#N/A,749,982,,,,
2025/03/25,#N/A,#N/A,#N/A,723,953,,,,
2025/03/26,#N/A,#N/A,#N/A,750,980,,,,
2025/03/27,#N/A,#N/A,#N/A,735,979,,,,
2025/03/28,110,407.77,328.85,757,1013,,,,
2025/03/29,#N/A,#N/A,#N/A,778,1034,,,,
2025/03/30,#N/A,#N/A,#N/A,778,1034,,,,
2025/03/31,#N/A,#N/A,#N/A,777,1049,,,,
2025/04/01,#N/A,#N/A,#N/A,769,1047,,,,
2025/04/02,#N/A,#N/A,#N/A,827,1107,,,,
2025/04/03,#N/A,#N/A,#N/A,799,1075,,,,
2025/04/04,87,617.48,312.71,1053,1328,,,,
2025/04/05,#N/A,#N/A,#N/A,1293,1568,,,,
2025/04/06,#N/A,#N/A,#N/A,1293,1568,,,,
2025/04/07,#N/A,#N/A,#N/A,1197,1456,,,,
2025/04/08,#N/A,#N/A,#N/A,1218,1487,,,,
2025/04/09,#N/A,#N/A,#N/A,1246,1528,,,,
2025/04/10,#N/A,#N/A,#N/A,1089,1379,,,,
2025/04/11,372,766.66,716.89,1169,1452,,,,
2025/04/12,#N/A,#N/A,#N/A,1094,1377,,,,
2025/04/13,#N/A,#N/A,#N/A,1094,1377,,,,
2025/04/14,#N/A,#N/A,#N/A,1068,1343,,,,
2025/04/15,#N/A,#N/A,#N/A,1039,1319,,,,
2025/04/16,#N/A,#N/A,#N/A,1023,1311,,,,
2025/04/17,#N/A,#N/A,#N/A,959,1246,,,,
2025/04/18,251,508.46,557.13,828,1129,,,,
2025/04/19,#N/A,#N/A,#N/A,828,1129,,,,
2025/04/20,#N/A,#N/A,#N/A,828,1129,,,,
2025/04/21,#N/A,#N/A,#N/A,834,1146,,,,
2025/04/22,#N/A,#N/A,#N/A,913,1230,,,,
2025/04/23,#N/A,#N/A,#N/A,845,1161,,,,
2025/04/24,#N/A,#N/A,#N/A,907,1221,,,,
2025/04/25,196,262.1,352.29,885,1200,,,,
2025/04/26,#N/A,#N/A,#N/A,868,1183,,,,
2025/04/27,#N/A,#N/A,#N/A,869,1183,,,,
2025/04/28,#N/A,#N/A,#N/A,866,1183,,,,
2025/04/29,#N/A,#N/A,#N/A,919,1231,,,,
2025/04/30,#N/A,#N/A,#N/A,993,1296,,,,
2025/05/01,#N/A,#N/A,#N/A,1053,1356,,,,
2025/05/02,300,173.42,336.91,1105,1408,,,,
2025/05/03,#N/A,#N/A,#N/A,1149,1453,,,,
2025/05/04,#N/A,#N/A,#N/A,1149,1453,,,,
2025/05/05,#N/A,#N/A,#N/A,1149,1453,,,,
2025/05/06,#N/A,#N/A,#N/A,1136,1423,,,,
2025/05/07,#N/A,#N/A,#N/A,1035,1305,,,,
2025/05/08,#N/A,#N/A,#N/A,1076,1344,,,,
2025/05/09,452,441.58,460.24,989,1233,,,,
2025/05/10,#N/A,#N/A,#N/A,932,1177,,,,
2025/05/11,#N/A,#N/A,#N/A,932,1177,,,,
2025/05/12,#N/A,#N/A,#N/A,795,1045,,,,
2025/05/13,#N/A,#N/A,#N/A,778,1000,,,,
2025/05/14,#N/A,#N/A,#N/A,722,922,,,,
2025/05/15,#N/A,#N/A,#N/A,745,937,,,,
2025/05/16,217,751.06,335.34,800,994,,,,
2025/05/17,#N/A,#N/A,#N/A,754,948,,,,
2025/05/18,#N/A,#N/A,#N/A,754,948,,,,
2025/05/19,#N/A,#N/A,#N/A,882,1031,,,,
2025/05/20,#N/A,#N/A,#N/A,865,1000,,,,
2025/05/21,#N/A,#N/A,#N/A,906,1019,,,,
2025/05/22,#N/A,#N/A,#N/A,957,1065,,,,
2025/05/23,274,579.85,333.69,975,1087,,,,
2025/05/24,#N/A,#N/A,#N/A,957,1069,,,,
2025/05/25,#N/A,#N/A,#N/A,957,1069,,,,
2025/05/26,#N/A,#N/A,#N/A,981,1076,,,,
2025/05/27,#N/A,#N/A,#N/A,1010,1096,,,,
2025/05/28,#N/A,#N/A,#N/A,1053,1134,,,,
2025/05/29,#N/A,#N/A,#N/A,1027,1108,,,,
2025/05/30,281,678.94,402.89,1075,1152,,,,
2025/05/31,#N/A,#N/A,#N/A,1088,1165,,,,
2025/06/01,#N/A,#N/A,#N/A,1088,1165,,,,
2025/06/02,#N/A,#N/A,#N/A,1088,1165,,,,
2025/06/03,#N/A,#N/A,#N/A,1085,1153,,,,
2025/06/04,#N/A,#N/A,#N/A,1063,1131,,,,
2025/06/05,#N/A,#N/A,#N/A,1096,1163,,,,
2025/06/06,302,1042.66,451.25,1064,1132,,,,
2025/06/07,#N/A,#N/A,#N/A,1005,1072,,,,
2025/06/08,#N/A,#N/A,#N/A,1005,1072,,,,
2025/06/09,#N/A,#N/A,#N/A,1001,1071,,,,
2025/06/10,#N/A,#N/A,#N/A,975,1042,,,,
2025/06/11,#N/A,#N/A,#N/A,959,1038,,,,
2025/06/12,#N/A,#N/A,#N/A,881,947,,,,
2025/06/13,110,977.88,365.34,1010,1087,,,,
2025/06/14,#N/A,#N/A,#N/A,754,831,,,,
2025/06/15,#N/A,#N/A,#N/A,754,831,,,,
2025/06/16,#N/A,#N/A,#N/A,809,922,,,,
2025/06/17,#N/A,#N/A,#N/A,858,972,,,,
2025/06/18,#N/A,#N/A,#N/A,755,879,,,,
2025/06/19,#N/A,#N/A,#N/A,750,884,,,,
2025/06/20,-149,1117.41,227.18,651,799,,,,
2025/06/21,#N/A,#N/A,#N/A,748,896,,,,
2025/06/22,#N/A,#N/A,#N/A,748,896,,,,
2025/06/23,#N/A,#N/A,#N/A,924,1061,,,,
2025/06/24,#N/A,#N/A,#N/A,1207,1355,,,,
2025/06/25,#N/A,#N/A,#N/A,1381,1529,,,,
2025/06/26,#N/A,#N/A,#N/A,1312,1441,,,,
2025/06/27,439,1344.45,376.96,1246,1391,,,,
2025/06/28,#N/A,#N/A,#N/A,1244,1389,,,,
2025/06/29,#N/A,#N/A,#N/A,1244,1389,,,,
2025/06/30,#N/A,#N/A,#N/A,1175,1308,,,,
2025/07/01,#N/A,#N/A,#N/A,1159,1289,,,,
2025/07/02,#N/A,#N/A,#N/A,1171,1278,,,,
2025/07/03,#N/A,#N/A,#N/A,1069,1177,,,,
2025/07/04,289,1133.53,435.88,1081,1184,,,,
2025/07/05,#N/A,#N/A,#N/A,1107,1210,,,,
2025/07/06,#N/A,#N/A,#N/A,1107,1210,,,,
2025/07/07,#N/A,#N/A,#N/A,1049,1166,,,,
2025/07/08,#N/A,#N/A,#N/A,958,1085,,,,
2025/07/09,#N/A,#N/A,#N/A,923,1038,,,,
2025/07/10,#N/A,#N/A,#N/A,924,1031,,,,
2025/07/11,141,1020.78,365.34,987,1094,,,,
2025/07/12,#N/A,#N/A,#N/A,987,1094,,,,
2025/07/13,#N/A,#N/A,#N/A,987,1094,,,,
2025/07/14,#N/A,#N/A,#N/A,898,1009,,,,
2025/07/15,#N/A,#N/A,#N/A,946,1063,,,,
2025/07/16,#N/A,#N/A,#N/A,956,1089,,,,
2025/07/17,#N/A,#N/A,#N/A,967,1115,,,,
2025/07/18,178,708.38,330.28,927,1085,,,,
2025/07/19,#N/A,#N/A,#N/A,940,1098,,,,
2025/07/20,#N/A,#N/A,#N/A,940,1098,,,,
2025/07/21,#N/A,#N/A,#N/A,928,1100,,,,
2025/07/22,#N/A,#N/A,#N/A,928,1111,,,,
2025/07/23,#N/A,#N/A,#N/A,965,1135,,,,
2025/07/24,#N/A,#N/A,#N/A,955,1133,,,,
2025/07/25,179,519.83,313.57,928,1100,,,,
2025/07/26,#N/A,#N/A,#N/A,969,1141,,,,
2025/07/27,#N/A,#N/A,#N/A,969,1141,,,,
2025/07/28,#N/A,#N/A,#N/A,957,1131,,,,
2025/07/29,#N/A,#N/A,#N/A,891,1062,,,,
2025/07/30,#N/A,#N/A,#N/A,808,976,,,,
2025/07/31,#N/A,#N/A,#N/A,785,948,,,,
2025/08/01,-80,976.96,225.17,806,968,,,,
2025/08/02,#N/A,#N/A,#N/A,956,1118,,,,
2025/08/03,#N/A,#N/A,#N/A,956,1118,,,,
2025/08/04,#N/A,#N/A,#N/A,915,1084,,,,
2025/08/05,#N/A,#N/A,#N/A,951,1115,,,,
2025/08/06,#N/A,#N/A,#N/A,985,1153,,,,
2025/08/07,#N/A,#N/A,#N/A,1018,1190,,,,
2025/08/08,224,938.85,230.95,1038,1207,,,,
2025/08/09,#N/A,#N/A,#N/A,1030,1198,,,,
2025/08/10,#N/A,#N/A,#N/A,1030,1198,,,,
2025/08/11,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
2025/08/12,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
2025/08/13,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
2025/08/14,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
2025/08/15,309,832.62,367.21,#N/A,#N/A,,,,
