指标名称,PET切片：纤维：半光切片：市场价：华东地区（日）,PET切片：纤维：产量：中国（周）,PET切片：纤维：产量：中国（月）,PET切片：纤维：产能利用率：中国（周）,PET切片：纤维：产能利用率：中国（月）,PET切片：厂内库存可用天数：中国（周）,PET切片：纤维：表观消费量：中国（月）,PET切片：产销率：中国（日）,PET切片：纤维：生产毛利：中国（日）,粘数＜78毫升/克的聚对苯二甲酸乙二酯切片：进口数量合计：全球→中国（月）,粘数＜78毫升/克的聚对苯二甲酸乙二酯切片：出口数量合计：中国→全球（月）
2014/01/24,8825,#N/A,#N/A,60,#N/A,#N/A,#N/A,#N/A,219.975,#N/A,#N/A
2014/01/26,8825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014/01/27,8825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,267.4,#N/A,#N/A
2014/01/28,8825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,267.4,#N/A,#N/A
2014/01/29,8825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,250.475,#N/A,#N/A
2014/01/30,8725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,250.475,#N/A,#N/A
2014/01/31,#N/A,#N/A,39.16,60,64.58,#N/A,39.1,#N/A,#N/A,10900000,11400000
2014/02/07,8825,#N/A,#N/A,62,#N/A,#N/A,#N/A,#N/A,272.425,#N/A,#N/A
2014/02/08,8825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014/02/10,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,270.75,#N/A,#N/A
2014/02/11,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,257.825,#N/A,#N/A
2014/02/12,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,317.325,#N/A,#N/A
2014/02/13,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,311.4,#N/A,#N/A
2014/02/14,8650,#N/A,#N/A,73,#N/A,#N/A,#N/A,#N/A,340.4,#N/A,#N/A
2014/02/17,8600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,304.225,#N/A,#N/A
2014/02/18,8550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,360.55,#N/A,#N/A
2014/02/19,8550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,358.15,#N/A,#N/A
2014/02/20,8475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,384.05,#N/A,#N/A
2014/02/21,8475,#N/A,#N/A,74,#N/A,#N/A,#N/A,#N/A,356.35,#N/A,#N/A
2014/02/24,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,411.275,#N/A,#N/A
2014/02/25,8350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,341.2,#N/A,#N/A
2014/02/26,8275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,316.325,#N/A,#N/A
2014/02/27,8175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,216.875,#N/A,#N/A
2014/02/28,8175,#N/A,41.36,71,70,#N/A,41.18,#N/A,224.825,9600000,11300000
2014/03/03,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,138.85,#N/A,#N/A
2014/03/04,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70.475,#N/A,#N/A
2014/03/05,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-73.925,#N/A,#N/A
2014/03/06,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-49,#N/A,#N/A
2014/03/07,7950,#N/A,#N/A,70,#N/A,#N/A,#N/A,#N/A,-35.6,#N/A,#N/A
2014/03/10,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,109.725,#N/A,#N/A
2014/03/11,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,89.45,#N/A,#N/A
2014/03/12,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,89.75,#N/A,#N/A
2014/03/13,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,88.25,#N/A,#N/A
2014/03/14,7950,#N/A,#N/A,70,#N/A,#N/A,#N/A,#N/A,249.45,#N/A,#N/A
2014/03/16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,249.45,#N/A,#N/A
2014/03/17,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,216.25,#N/A,#N/A
2014/03/18,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,106.4,#N/A,#N/A
2014/03/19,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.75,#N/A,#N/A
2014/03/20,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.2,#N/A,#N/A
2014/03/21,7870,#N/A,#N/A,76,#N/A,#N/A,#N/A,#N/A,25.8,#N/A,#N/A
2014/03/24,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.3,#N/A,#N/A
2014/03/25,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-55.7,#N/A,#N/A
2014/03/26,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-49.475,#N/A,#N/A
2014/03/27,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-82.175,#N/A,#N/A
2014/03/28,8050,#N/A,#N/A,75.59,#N/A,#N/A,#N/A,#N/A,-133.95,#N/A,#N/A
2014/03/31,8200,#N/A,45.1,#N/A,73.25,#N/A,44.95,#N/A,-63.15,12900000,14400000
2014/04/01,8275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25.55,#N/A,#N/A
2014/04/02,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,158.075,#N/A,#N/A
2014/04/03,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,232.825,#N/A,#N/A
2014/04/04,8300,#N/A,#N/A,76.5,#N/A,#N/A,#N/A,#N/A,196.375,#N/A,#N/A
2014/04/07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,187.825,#N/A,#N/A
2014/04/08,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,166.625,#N/A,#N/A
2014/04/09,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,263.85,#N/A,#N/A
2014/04/10,8250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,303.075,#N/A,#N/A
2014/04/11,8250,#N/A,#N/A,76.25,#N/A,#N/A,#N/A,#N/A,278.35,#N/A,#N/A
2014/04/14,8250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,260.5,#N/A,#N/A
2014/04/15,8250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,332.8,#N/A,#N/A
2014/04/16,8250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,342.375,#N/A,#N/A
2014/04/17,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,345.25,#N/A,#N/A
2014/04/18,8300,#N/A,#N/A,77,#N/A,#N/A,#N/A,#N/A,380.95,#N/A,#N/A
2014/04/21,8375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,473.15,#N/A,#N/A
2014/04/22,8375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,474.825,#N/A,#N/A
2014/04/23,8375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,462.65,#N/A,#N/A
2014/04/24,8325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,454.1,#N/A,#N/A
2014/04/25,8325,#N/A,#N/A,77.65,#N/A,#N/A,#N/A,#N/A,447.05,#N/A,#N/A
2014/04/28,8325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,478.025,#N/A,#N/A
2014/04/29,8275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,472.375,#N/A,#N/A
2014/04/30,8275,#N/A,49.75,#N/A,77,#N/A,48.85,#N/A,472.375,14700000,23800000
2014/05/01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,472.375,#N/A,#N/A
2014/05/02,#N/A,#N/A,#N/A,77.54,#N/A,#N/A,#N/A,#N/A,472.375,#N/A,#N/A
2014/05/04,8275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014/05/05,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,447.475,#N/A,#N/A
2014/05/06,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,384.375,#N/A,#N/A
2014/05/07,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,385.675,#N/A,#N/A
2014/05/08,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,384.65,#N/A,#N/A
2014/05/09,8000,#N/A,#N/A,77.77,#N/A,#N/A,#N/A,#N/A,321.57,#N/A,#N/A
2014/05/12,7925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,205.65,#N/A,#N/A
2014/05/13,7925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,165.95,#N/A,#N/A
2014/05/14,7925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,151.725,#N/A,#N/A
2014/05/15,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,158.775,#N/A,#N/A
2014/05/16,7900,#N/A,#N/A,81.79,#N/A,#N/A,#N/A,#N/A,137.125,#N/A,#N/A
2014/05/19,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29.175,#N/A,#N/A
2014/05/20,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56.7,#N/A,#N/A
2014/05/21,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-31.125,#N/A,#N/A
2014/05/22,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-35.125,#N/A,#N/A
2014/05/23,7950,#N/A,#N/A,80.64,#N/A,#N/A,#N/A,#N/A,-41.075,#N/A,#N/A
2014/05/26,7975,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20.525,#N/A,#N/A
2014/05/27,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21.725,#N/A,#N/A
2014/05/28,8125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-13.975,#N/A,#N/A
2014/05/29,8125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-74.075,#N/A,#N/A
2014/05/30,8125,#N/A,#N/A,78.4,#N/A,#N/A,#N/A,#N/A,-3.625,#N/A,#N/A
2014/05/31,#N/A,#N/A,50.5,#N/A,79.31,#N/A,49.37,#N/A,#N/A,11700000,22900000
2014/06/02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.625,#N/A,#N/A
2014/06/03,8225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-141.5,#N/A,#N/A
2014/06/04,8350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.4,#N/A,#N/A
2014/06/05,8550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.375,#N/A,#N/A
2014/06/06,8725,#N/A,#N/A,73.38,#N/A,#N/A,#N/A,#N/A,15.375,#N/A,#N/A
2014/06/09,8725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,142.925,#N/A,#N/A
2014/06/10,8750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,144.775,#N/A,#N/A
2014/06/11,8750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,161.525,#N/A,#N/A
2014/06/12,8750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.025,#N/A,#N/A
2014/06/13,8750,#N/A,#N/A,72.46,#N/A,#N/A,#N/A,#N/A,-204.7,#N/A,#N/A
2014/06/16,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.625,#N/A,#N/A
2014/06/17,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,213.725,#N/A,#N/A
2014/06/18,9275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,261.325,#N/A,#N/A
2014/06/19,9275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,265.675,#N/A,#N/A
2014/06/20,9200,#N/A,#N/A,72.5,#N/A,#N/A,#N/A,#N/A,219.575,#N/A,#N/A
2014/06/23,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,280.4,#N/A,#N/A
2014/06/24,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,309.85,#N/A,#N/A
2014/06/25,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,339.775,#N/A,#N/A
2014/06/26,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,177.2,#N/A,#N/A
2014/06/27,9375,#N/A,#N/A,68,#N/A,#N/A,#N/A,#N/A,145.625,#N/A,#N/A
2014/06/30,9375,#N/A,44.8,#N/A,71.12,#N/A,44.44,#N/A,174.075,10600000,14300000
2014/07/01,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,249.55,#N/A,#N/A
2014/07/02,9375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,345.1,#N/A,#N/A
2014/07/03,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,272.025,#N/A,#N/A
2014/07/04,9500,#N/A,#N/A,67.5,#N/A,#N/A,#N/A,#N/A,247.875,#N/A,#N/A
2014/07/07,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,260.45,#N/A,#N/A
2014/07/08,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,362.3,#N/A,#N/A
2014/07/09,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,378.1,#N/A,#N/A
2014/07/10,9400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,331.175,#N/A,#N/A
2014/07/11,9300,#N/A,#N/A,70,#N/A,#N/A,#N/A,#N/A,256.175,#N/A,#N/A
2014/07/14,9250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,248.575,#N/A,#N/A
2014/07/15,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,173.575,#N/A,#N/A
2014/07/16,9150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60.725,#N/A,#N/A
2014/07/17,9100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.625,#N/A,#N/A
2014/07/18,9125,#N/A,#N/A,70,#N/A,#N/A,#N/A,#N/A,7.825,#N/A,#N/A
2014/07/21,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.525,#N/A,#N/A
2014/07/22,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.825,#N/A,#N/A
2014/07/23,9225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,76.8,#N/A,#N/A
2014/07/24,9275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,78.475,#N/A,#N/A
2014/07/25,9275,#N/A,#N/A,70,#N/A,#N/A,#N/A,#N/A,75.775,#N/A,#N/A
2014/07/28,9275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.95,#N/A,#N/A
2014/07/29,9275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16.575,#N/A,#N/A
2014/07/30,9275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.475,#N/A,#N/A
2014/07/31,9200,#N/A,44.05,#N/A,69.94,#N/A,44.12,#N/A,28.475,14600000,13900000
2014/08/01,9150,#N/A,#N/A,71.36,#N/A,#N/A,#N/A,#N/A,-21.875,#N/A,#N/A
2014/08/04,9150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-36.825,#N/A,#N/A
2014/08/05,9150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.925,#N/A,#N/A
2014/08/06,9150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-2.45,#N/A,#N/A
2014/08/07,9125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-65.3,#N/A,#N/A
2014/08/08,9125,#N/A,#N/A,71.93,#N/A,#N/A,#N/A,#N/A,-62.075,#N/A,#N/A
2014/08/11,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-90.525,#N/A,#N/A
2014/08/12,9225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-36.225,#N/A,#N/A
2014/08/13,9250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-20.45,#N/A,#N/A
2014/08/14,9250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21.2,#N/A,#N/A
2014/08/15,9250,#N/A,#N/A,77,#N/A,#N/A,#N/A,#N/A,40.725,#N/A,#N/A
2014/08/18,9250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,126.475,#N/A,#N/A
2014/08/19,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,133.175,#N/A,#N/A
2014/08/20,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,114.625,#N/A,#N/A
2014/08/21,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,96.325,#N/A,#N/A
2014/08/22,9200,#N/A,#N/A,72,#N/A,#N/A,#N/A,#N/A,156.825,#N/A,#N/A
2014/08/25,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,181.95,#N/A,#N/A
2014/08/26,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,289.225,#N/A,#N/A
2014/08/27,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,312.925,#N/A,#N/A
2014/08/28,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,353.2,#N/A,#N/A
2014/08/29,9175,#N/A,#N/A,72,#N/A,#N/A,#N/A,#N/A,301.4,#N/A,#N/A
2014/08/31,#N/A,#N/A,46.29,#N/A,73.09,#N/A,45.92,#N/A,#N/A,9700000,13500000
2014/09/01,9175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,293.625,#N/A,#N/A
2014/09/02,9100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,294.275,#N/A,#N/A
2014/09/03,9000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,321.8,#N/A,#N/A
2014/09/04,8950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,360.925,#N/A,#N/A
2014/09/05,8950,#N/A,#N/A,72,#N/A,#N/A,#N/A,#N/A,301.725,#N/A,#N/A
2014/09/09,8900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,329.35,#N/A,#N/A
2014/09/10,8900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,407.575,#N/A,#N/A
2014/09/11,8900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,426.275,#N/A,#N/A
2014/09/12,8775,#N/A,#N/A,72.4,#N/A,#N/A,#N/A,#N/A,309.825,#N/A,#N/A
2014/09/15,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,284.825,#N/A,#N/A
2014/09/16,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,249.05,#N/A,#N/A
2014/09/17,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,206.2,#N/A,#N/A
2014/09/18,8525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,246.95,#N/A,#N/A
2014/09/19,8500,#N/A,#N/A,70,#N/A,#N/A,#N/A,#N/A,283.125,#N/A,#N/A
2014/09/22,8425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,271.95,#N/A,#N/A
2014/09/23,8350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,223.45,#N/A,#N/A
2014/09/24,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,198.575,#N/A,#N/A
2014/09/25,8275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,127.35,#N/A,#N/A
2014/09/26,8275,#N/A,#N/A,69.54,#N/A,#N/A,#N/A,#N/A,150.35,#N/A,#N/A
2014/09/28,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,468.5,#N/A,#N/A
2014/09/29,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,256.225,#N/A,#N/A
2014/09/30,8300,#N/A,46.38,#N/A,71.73,#N/A,46.38,#N/A,222.9,13100000,13100000
2014/10/03,#N/A,#N/A,#N/A,77.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014/10/07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,221.225,#N/A,#N/A
2014/10/08,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,463.925,#N/A,#N/A
2014/10/09,8050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,416.8,#N/A,#N/A
2014/10/10,7950,#N/A,#N/A,77.06,#N/A,#N/A,#N/A,#N/A,581.725,#N/A,#N/A
2014/10/11,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,132.2,#N/A,#N/A
2014/10/13,7600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,439.425,#N/A,#N/A
2014/10/14,7600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,204.45,#N/A,#N/A
2014/10/15,7350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,275.2,#N/A,#N/A
2014/10/16,7350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,311.075,#N/A,#N/A
2014/10/17,7350,#N/A,#N/A,77.15,#N/A,#N/A,#N/A,#N/A,330.025,#N/A,#N/A
2014/10/20,7400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,322.175,#N/A,#N/A
2014/10/21,7400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,268.75,#N/A,#N/A
2014/10/22,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,301.95,#N/A,#N/A
2014/10/23,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,317.55,#N/A,#N/A
2014/10/24,7550,#N/A,#N/A,78.91,#N/A,#N/A,#N/A,#N/A,298.475,#N/A,#N/A
2014/10/27,7550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,310.2,#N/A,#N/A
2014/10/28,7550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,404.75,#N/A,#N/A
2014/10/29,7550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,396.85,#N/A,#N/A
2014/10/30,7550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,414.25,#N/A,#N/A
2014/10/31,7550,#N/A,51.77,83.61,78.98,#N/A,52.02,#N/A,430.325,12400000,9900000
2014/11/03,7475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,446.525,#N/A,#N/A
2014/11/04,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,561.625,#N/A,#N/A
2014/11/05,7250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,504.325,#N/A,#N/A
2014/11/06,7250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,342.175,#N/A,#N/A
2014/11/07,7250,#N/A,#N/A,86.54,#N/A,#N/A,#N/A,#N/A,274.825,#N/A,#N/A
2014/11/10,7200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,77.925,#N/A,#N/A
2014/11/11,7275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,155.575,#N/A,#N/A
2014/11/12,7275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,158.35,#N/A,#N/A
2014/11/13,7275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,160.825,#N/A,#N/A
2014/11/14,7300,#N/A,#N/A,86.54,#N/A,#N/A,#N/A,#N/A,193.525,#N/A,#N/A
2014/11/17,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,210.275,#N/A,#N/A
2014/11/18,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,225.7,#N/A,#N/A
2014/11/19,7400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.45,#N/A,#N/A
2014/11/20,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56.35,#N/A,#N/A
2014/11/21,7500,#N/A,#N/A,86.77,#N/A,#N/A,#N/A,#N/A,94.8,#N/A,#N/A
2014/11/24,7625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,219.8,#N/A,#N/A
2014/11/25,7650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,266,#N/A,#N/A
2014/11/26,7650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,216.875,#N/A,#N/A
2014/11/27,7600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,256.225,#N/A,#N/A
2014/11/28,7575,#N/A,#N/A,86.77,#N/A,#N/A,#N/A,#N/A,473.675,#N/A,#N/A
2014/11/30,#N/A,#N/A,55.77,#N/A,86.67,#N/A,55.78,#N/A,#N/A,11600000,11500000
2014/12/01,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,539.525,#N/A,#N/A
2014/12/02,7450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,413.25,#N/A,#N/A
2014/12/03,7450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,214.75,#N/A,#N/A
2014/12/04,7400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,160.75,#N/A,#N/A
2014/12/05,7400,#N/A,#N/A,86.83,#N/A,#N/A,#N/A,#N/A,251.225,#N/A,#N/A
2014/12/08,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,393.55,#N/A,#N/A
2014/12/09,7150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,518.75,#N/A,#N/A
2014/12/10,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,301,#N/A,#N/A
2014/12/11,6925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,413.55,#N/A,#N/A
2014/12/12,6800,#N/A,#N/A,86.83,#N/A,#N/A,#N/A,#N/A,356,#N/A,#N/A
2014/12/15,6700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,95.9,#N/A,#N/A
2014/12/16,6500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,134.125,#N/A,#N/A
