指标名称,石脑油：国际市场：CFR价：日本（日）,石脑油：产量：中国（周）,石脑油：产量：中国（月）,石脑油：商业库存：新加坡（周）,石脑油：表观消费量：中国（月）,石脑油：重整装置：产能利用率：中国（周）,石脑油：进口数量合计：中国（月）,石脑油：出口数量合计：中国（月）
2007/12/20,860.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007/12/21,857.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007/12/26,864,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007/12/27,870.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007/12/28,876,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2007/12/31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37938.72,146352.79
2008/01/02,869.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/03,890.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/04,889.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/07,880.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/08,879,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/09,889.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/10,876.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/11,865.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/14,857.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/15,867.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/16,842.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/17,846.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/18,844.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/21,840.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/22,813,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/23,835,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/24,833.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/25,851.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/28,851.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/29,856.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/30,858.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/01/31,847.75,#N/A,#N/A,#N/A,#N/A,#N/A,0,309030.4
2008/02/01,848.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/04,831.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/06,817.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/07,817.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/08,817.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/11,838.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/12,843.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/13,852.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/14,858.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/15,883.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/18,882.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/19,883.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/20,897.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/21,905,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/22,886.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/25,894.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/26,894.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/27,904.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/28,891.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/02/29,895.5,#N/A,#N/A,#N/A,#N/A,#N/A,40174.84,151757.37
2008/03/03,901.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/04,906.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/05,875.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/06,895.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/07,900.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/10,911.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/11,914.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/12,909.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/13,906.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/14,899.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/17,915.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/18,869.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/19,897.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/20,864.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/24,874.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/25,882.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/26,887.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/27,905.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/28,898.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/03/31,904.87,#N/A,#N/A,#N/A,#N/A,#N/A,38491.6,217375.07
2008/04/01,877.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/02,892.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/03,908.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/04,899.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/07,916,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/08,919.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/09,916.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/10,930.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/11,932.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/14,923.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/15,923.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/16,941.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/17,953.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/18,953.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/21,966.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/22,967.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/23,979.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/24,978.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/25,965.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/28,995.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/29,983.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/04/30,965.62,#N/A,#N/A,#N/A,#N/A,#N/A,38894.46,125713.68
2008/05/01,965.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/02,941.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/05,975.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/06,999.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/07,1000.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/08,1001.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/09,1006.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/12,1001.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/13,997.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/14,1021,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/15,1013.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/16,1025.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/19,1025.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/20,1040.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/21,1066.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/22,1122.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/23,1110.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/26,1120.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/27,1132.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/28,1093.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/29,1093.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/30,1074.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/05/31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38926.2,144963.29
2008/06/02,1092.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/03,1105.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/04,1094,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/05,1066.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/06,1092.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/09,1144.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/10,1120,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/11,1132,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/12,1152,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/13,1157,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/16,1141,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/17,1147.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/18,1145,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/19,1170,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/20,1150.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/23,1180.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/24,1189.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/25,1191,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/26,1170,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/27,1221.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/06/30,1219.75,#N/A,#N/A,#N/A,#N/A,#N/A,38948.12,130550.77
2008/07/01,1204.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/02,1212.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/03,1240.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/04,1246,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/07,1228.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/08,1205.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/09,1184.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/10,1174.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/11,1216.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/14,1215.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/15,1220.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/16,1181.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/17,1146.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/18,1130.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/21,1128.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/22,1131.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/23,1082.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/24,1063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/25,1079.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/28,1069.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/29,1088.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/30,1066.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/07/31,1089,#N/A,#N/A,#N/A,#N/A,#N/A,78753.34,105868.83
2008/08/01,1060.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/04,1072.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/05,1017.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/06,1021.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/07,1027.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/08,1017.62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/11,1007.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/12,981.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/13,981.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/14,1028,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/15,997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/18,1002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/19,982.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/20,1001.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/21,1004,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/22,1039.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/25,1001.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/26,999.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/27,1014.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/28,1026.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/29,1011.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/08/31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,92855.86,47285.01
2008/09/01,1014.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/02,928.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/03,936,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/04,952,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/05,920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/08,925.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/09,908.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/10,899.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/11,888,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/12,909.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/15,876.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/16,816.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/17,809.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/18,799.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/19,821,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/22,858.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/23,864.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/24,855,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/25,831,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/26,831,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/29,820.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/09/30,759.75,#N/A,#N/A,#N/A,#N/A,#N/A,55815.12,91337.07
2008/10/01,759.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/02,771,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/03,749,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/06,720.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/07,696.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/08,652.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/09,651.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/10,599,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/13,579.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/14,585,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/15,508.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/16,474.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/17,467.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/20,471.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/21,475.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/22,409.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/23,409.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/24,392.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/27,393.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/28,355,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/29,330.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/30,364.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/10/31,312,#N/A,#N/A,#N/A,#N/A,#N/A,38027.67,58657.01
2008/11/03,319.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/04,271,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/05,355.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/06,324.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/07,293.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/10,330,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/11,332,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/12,327,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/13,328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/14,310,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/17,320.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/18,259,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/19,308.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/20,309.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/21,261.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/24,261.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/25,305.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/26,299.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/27,335.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/28,323,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/11/30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85430.88,74549.51
2008/12/01,319,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/02,283,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/03,279.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/04,265.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/05,256,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/09,289.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/10,282,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/11,275.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/12,315,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/15,320,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/16,296,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/17,304,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/18,306.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/19,310.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/22,311.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/23,290.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/24,292,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/29,298,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/30,308,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008/12/31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,226390.13,56632.45
2009/01/02,328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/05,357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/06,382,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/07,375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/08,338,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/09,358,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/12,373.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/13,400.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/14,388.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/15,385,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/16,396.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/19,389,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/20,381.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/21,401,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/22,433,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/23,404,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/26,404,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/27,399.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/28,405.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/29,414.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/30,435.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/01/31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,215951.05,51762.65
2009/02/02,442,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/03,423,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/04,410.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/05,432.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/06,453.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/09,433.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/10,417.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/11,431,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/12,450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/13,443,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/16,432.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/17,430.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/18,416.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/19,397.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009/02/20,392.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
