ID,证券代码,日期,开盘价,最高价,最低价,收盘价,结算价,成交量,持仓量
4558,PP01M.DCE,2024/07/17,7674.0000,7717.0000,7654.0000,7677.0000,7689.0000,34520.0000,84513.0000
4559,PP01M.DCE,2024/07/18,7683.0000,7696.0000,7663.0000,7687.0000,7677.0000,24337.0000,85394.0000
4560,PP01M.DCE,2024/07/19,7677.0000,7692.0000,7647.0000,7649.0000,7665.0000,30753.0000,90756.0000
4561,PP01M.DCE,2024/07/22,7652.0000,7652.0000,7602.0000,7614.0000,7621.0000,49077.0000,96351.0000
4562,PP01M.DCE,2024/07/23,7605.0000,7632.0000,7605.0000,7611.0000,7615.0000,37688.0000,100380.0000
4563,PP01M.DCE,2024/07/24,7605.0000,7630.0000,7581.0000,7617.0000,7603.0000,44907.0000,103296.0000
4564,PP01M.DCE,2024/07/25,7627.0000,7628.0000,7577.0000,7580.0000,7595.0000,40850.0000,109291.0000
4565,PP01M.DCE,2024/07/26,7572.0000,7636.0000,7572.0000,7613.0000,7606.0000,42198.0000,115897.0000
4566,PP01M.DCE,2024/07/29,7604.0000,7613.0000,7560.0000,7600.0000,7587.0000,70065.0000,123903.0000
4567,PP01M.DCE,2024/07/30,7585.0000,7598.0000,7526.0000,7530.0000,7558.0000,59438.0000,129901.0000
4568,PP01M.DCE,2024/07/31,7520.0000,7627.0000,7520.0000,7626.0000,7577.0000,73102.0000,128909.0000
4569,PP01M.DCE,2024/08/01,7637.0000,7668.0000,7622.0000,7636.0000,7644.0000,64343.0000,132953.0000
4570,PP01M.DCE,2024/08/02,7630.0000,7657.0000,7607.0000,7643.0000,7635.0000,51122.0000,137725.0000
4571,PP01M.DCE,2024/08/05,7620.0000,7624.0000,7545.0000,7549.0000,7576.0000,108418.0000,153160.0000
4572,PP01M.DCE,2024/08/06,7535.0000,7562.0000,7518.0000,7520.0000,7537.0000,80978.0000,166027.0000
4573,PP01M.DCE,2024/08/07,7510.0000,7538.0000,7500.0000,7504.0000,7517.0000,89311.0000,179528.0000
4574,PP01M.DCE,2024/08/08,7522.0000,7541.0000,7478.0000,7484.0000,7512.0000,113994.0000,185931.0000
4575,PP01M.DCE,2024/08/09,7500.0000,7548.0000,7480.0000,7508.0000,7511.0000,93625.0000,192763.0000
4576,PP01M.DCE,2024/08/12,7515.0000,7520.0000,7473.0000,7519.0000,7493.0000,105470.0000,211858.0000
4577,PP01M.DCE,2024/08/13,7527.0000,7579.0000,7515.0000,7553.0000,7545.0000,140454.0000,223721.0000
4578,PP01M.DCE,2024/08/14,7555.0000,7559.0000,7516.0000,7532.0000,7534.0000,131725.0000,241530.0000
4579,PP01M.DCE,2024/08/15,7531.0000,7535.0000,7464.0000,7495.0000,7492.0000,199813.0000,272741.0000
4580,PP01M.DCE,2024/08/16,7500.0000,7542.0000,7485.0000,7489.0000,7513.0000,258504.0000,305050.0000
4581,PP01M.DCE,2024/08/19,7480.0000,7539.0000,7474.0000,7514.0000,7513.0000,267040.0000,321490.0000
4582,PP01M.DCE,2024/08/20,7504.0000,7540.0000,7452.0000,7513.0000,7495.0000,400964.0000,338633.0000
4583,PP01M.DCE,2024/08/21,7520.0000,7569.0000,7516.0000,7562.0000,7537.0000,321705.0000,346589.0000
4584,PP01M.DCE,2024/08/22,7560.0000,7594.0000,7527.0000,7529.0000,7564.0000,300067.0000,350506.0000
4585,PP01M.DCE,2024/08/23,7529.0000,7546.0000,7502.0000,7506.0000,7522.0000,271464.0000,358125.0000
4586,PP01M.DCE,2024/08/26,7521.0000,7615.0000,7515.0000,7605.0000,7567.0000,355268.0000,372837.0000
4587,PP01M.DCE,2024/08/27,7630.0000,7655.0000,7618.0000,7647.0000,7634.0000,271500.0000,382581.0000
4588,PP01M.DCE,2024/08/28,7647.0000,7649.0000,7620.0000,7630.0000,7633.0000,220554.0000,383012.0000
4589,PP01M.DCE,2024/08/29,7616.0000,7647.0000,7610.0000,7622.0000,7626.0000,194627.0000,396830.0000
4590,PP01M.DCE,2024/08/30,7630.0000,7653.0000,7619.0000,7628.0000,7632.0000,221499.0000,396971.0000
4591,PP01M.DCE,2024/09/02,7628.0000,7628.0000,7532.0000,7538.0000,7571.0000,339594.0000,391837.0000
4592,PP01M.DCE,2024/09/03,7549.0000,7563.0000,7505.0000,7509.0000,7529.0000,256244.0000,384631.0000
4593,PP01M.DCE,2024/09/04,7490.0000,7496.0000,7381.0000,7388.0000,7428.0000,502561.0000,441596.0000
4594,PP01M.DCE,2024/09/05,7396.0000,7399.0000,7328.0000,7342.0000,7364.0000,349972.0000,473287.0000
4595,PP01M.DCE,2024/09/06,7352.0000,7391.0000,7325.0000,7341.0000,7353.0000,355187.0000,477597.0000
4596,PP01M.DCE,2024/09/09,7341.0000,7354.0000,7268.0000,7319.0000,7310.0000,339581.0000,481555.0000
4597,PP01M.DCE,2024/09/10,7319.0000,7337.0000,7260.0000,7275.0000,7300.0000,293716.0000,491941.0000
4598,PP01M.DCE,2024/09/11,7275.0000,7293.0000,7204.0000,7292.0000,7244.0000,364843.0000,485048.0000
4599,PP01M.DCE,2024/09/12,7298.0000,7343.0000,7245.0000,7325.0000,7288.0000,335085.0000,480515.0000
4600,PP01M.DCE,2024/09/13,7308.0000,7317.0000,7258.0000,7264.0000,7289.0000,283176.0000,482777.0000
4601,PP01M.DCE,2024/09/18,7285.0000,7298.0000,7225.0000,7267.0000,7264.0000,264510.0000,483105.0000
4602,PP01M.DCE,2024/09/19,7277.0000,7339.0000,7235.0000,7333.0000,7285.0000,328034.0000,481253.0000
4603,PP01M.DCE,2024/09/20,7345.0000,7353.0000,7291.0000,7303.0000,7319.0000,307895.0000,512524.0000
4604,PP01M.DCE,2024/09/23,7290.0000,7295.0000,7227.0000,7233.0000,7261.0000,374179.0000,552439.0000
4605,PP01M.DCE,2024/09/24,7242.0000,7372.0000,7222.0000,7360.0000,7295.0000,408157.0000,525436.0000
4606,PP01M.DCE,2024/09/25,7375.0000,7441.0000,7352.0000,7354.0000,7399.0000,454334.0000,455811.0000
4607,PP01M.DCE,2024/09/26,7345.0000,7408.0000,7334.0000,7368.0000,7370.0000,331246.0000,437654.0000
4608,PP01M.DCE,2024/09/27,7388.0000,7445.0000,7369.0000,7435.0000,7411.0000,317926.0000,403504.0000
4609,PP01M.DCE,2024/09/30,7435.0000,7612.0000,7416.0000,7594.0000,7542.0000,431225.0000,357315.0000
4610,PP01M.DCE,2024/10/08,7785.0000,7797.0000,7687.0000,7720.0000,7740.0000,413681.0000,328833.0000
4611,PP01M.DCE,2024/10/09,7720.0000,7725.0000,7617.0000,7655.0000,7667.0000,376544.0000,346523.0000
4612,PP01M.DCE,2024/10/10,7649.0000,7672.0000,7592.0000,7630.0000,7632.0000,301620.0000,354480.0000
4613,PP01M.DCE,2024/10/11,7645.0000,7676.0000,7632.0000,7662.0000,7655.0000,255502.0000,345602.0000
4614,PP01M.DCE,2024/10/14,7654.0000,7694.0000,7623.0000,7643.0000,7649.0000,290030.0000,354032.0000
4615,PP01M.DCE,2024/10/15,7636.0000,7639.0000,7533.0000,7546.0000,7590.0000,327170.0000,352854.0000
4616,PP01M.DCE,2024/10/16,7535.0000,7579.0000,7528.0000,7532.0000,7552.0000,248520.0000,345799.0000
4617,PP01M.DCE,2024/10/17,7532.0000,7563.0000,7456.0000,7460.0000,7523.0000,269898.0000,339868.0000
4618,PP01M.DCE,2024/10/18,7458.0000,7525.0000,7455.0000,7515.0000,7489.0000,222864.0000,341096.0000
4619,PP01M.DCE,2024/10/21,7502.0000,7506.0000,7423.0000,7441.0000,7456.0000,266952.0000,350710.0000
4620,PP01M.DCE,2024/10/22,7455.0000,7474.0000,7432.0000,7457.0000,7455.0000,186349.0000,341058.0000
4621,PP01M.DCE,2024/10/23,7472.0000,7502.0000,7464.0000,7471.0000,7481.0000,203500.0000,339221.0000
4622,PP01M.DCE,2024/10/24,7465.0000,7509.0000,7452.0000,7503.0000,7482.0000,192095.0000,334314.0000
4623,PP01M.DCE,2024/10/25,7495.0000,7550.0000,7482.0000,7495.0000,7512.0000,238289.0000,329575.0000
4624,PP01M.DCE,2024/10/28,7495.0000,7538.0000,7462.0000,7525.0000,7510.0000,292210.0000,331981.0000
4625,PP01M.DCE,2024/10/29,7504.0000,7514.0000,7415.0000,7451.0000,7468.0000,282622.0000,332391.0000
4626,PP01M.DCE,2024/10/30,7463.0000,7468.0000,7382.0000,7411.0000,7419.0000,217100.0000,351957.0000
4627,PP01M.DCE,2024/10/31,7425.0000,7474.0000,7408.0000,7450.0000,7438.0000,247694.0000,347241.0000
4628,PP01M.DCE,2024/11/01,7450.0000,7480.0000,7440.0000,7455.0000,7462.0000,196544.0000,336974.0000
4629,PP01M.DCE,2024/11/04,7444.0000,7473.0000,7422.0000,7454.0000,7444.0000,182186.0000,341776.0000
4630,PP01M.DCE,2024/11/05,7463.0000,7485.0000,7433.0000,7472.0000,7458.0000,197419.0000,340809.0000
4631,PP01M.DCE,2024/11/06,7481.0000,7495.0000,7404.0000,7427.0000,7461.0000,262504.0000,341970.0000
4632,PP01M.DCE,2024/11/07,7400.0000,7519.0000,7373.0000,7499.0000,7440.0000,332084.0000,330684.0000
4633,PP01M.DCE,2024/11/08,7499.0000,7522.0000,7449.0000,7462.0000,7487.0000,292310.0000,341529.0000
4634,PP01M.DCE,2024/11/11,7460.0000,7478.0000,7405.0000,7435.0000,7437.0000,265878.0000,331374.0000
4635,PP01M.DCE,2024/11/12,7420.0000,7452.0000,7415.0000,7441.0000,7436.0000,180498.0000,328259.0000
4636,PP01M.DCE,2024/11/13,7449.0000,7468.0000,7423.0000,7441.0000,7446.0000,207849.0000,317399.0000
4637,PP01M.DCE,2024/11/14,7441.0000,7450.0000,7420.0000,7432.0000,7433.0000,202891.0000,307373.0000
4638,PP01M.DCE,2024/11/15,7459.0000,7500.0000,7410.0000,7413.0000,7457.0000,357157.0000,301972.0000
4639,PP01M.DCE,2024/11/18,7422.0000,7440.0000,7383.0000,7436.0000,7414.0000,257380.0000,303836.0000
4640,PP01M.DCE,2024/11/19,7426.0000,7490.0000,7421.0000,7490.0000,7457.0000,243766.0000,299840.0000
4641,PP01M.DCE,2024/11/20,7490.0000,7535.0000,7472.0000,7528.0000,7507.0000,255357.0000,311191.0000
4642,PP01M.DCE,2024/11/21,7520.0000,7554.0000,7498.0000,7517.0000,7529.0000,226566.0000,302666.0000
4643,PP01M.DCE,2024/11/22,7529.0000,7559.0000,7502.0000,7513.0000,7533.0000,215551.0000,295743.0000
4644,PP01M.DCE,2024/11/25,7500.0000,7534.0000,7480.0000,7520.0000,7503.0000,222148.0000,280836.0000
4645,PP01M.DCE,2024/11/26,7514.0000,7548.0000,7489.0000,7532.0000,7519.0000,199492.0000,287140.0000
4646,PP01M.DCE,2024/11/27,7532.0000,7545.0000,7500.0000,7525.0000,7517.0000,172406.0000,273225.0000
4647,PP01M.DCE,2024/11/28,7545.0000,7547.0000,7503.0000,7516.0000,7526.0000,182906.0000,265821.0000
4648,PP01M.DCE,2024/11/29,7505.0000,7549.0000,7495.0000,7542.0000,7524.0000,174028.0000,264465.0000
4649,PP01M.DCE,2024/12/02,7542.0000,7570.0000,7505.0000,7555.0000,7538.0000,223620.0000,261405.0000
4650,PP01M.DCE,2024/12/03,7560.0000,7562.0000,7502.0000,7540.0000,7528.0000,174957.0000,235629.0000
4651,PP01M.DCE,2024/12/04,7552.0000,7552.0000,7486.0000,7508.0000,7516.0000,167865.0000,218955.0000
4652,PP01M.DCE,2024/12/05,7520.0000,7520.0000,7445.0000,7452.0000,7473.0000,171993.0000,201240.0000
4653,PP01M.DCE,2024/12/06,7465.0000,7465.0000,7402.0000,7418.0000,7424.0000,174151.0000,175209.0000
4654,PP01M.DCE,2024/12/09,7397.0000,7438.0000,7395.0000,7427.0000,7414.0000,98889.0000,151125.0000
4655,PP01M.DCE,2024/12/10,7460.0000,7485.0000,7429.0000,7436.0000,7457.0000,82909.0000,132141.0000
4656,PP01M.DCE,2024/12/11,7427.0000,7455.0000,7427.0000,7446.0000,7443.0000,48496.0000,125072.0000
4657,PP01M.DCE,2024/12/12,7450.0000,7475.0000,7443.0000,7468.0000,7462.0000,43302.0000,110688.0000
4658,PP01M.DCE,2024/12/13,7475.0000,7475.0000,7436.0000,7441.0000,7448.0000,35513.0000,102737.0000
4659,PP01M.DCE,2024/12/16,7459.0000,7461.0000,7423.0000,7454.0000,7439.0000,40394.0000,90150.0000
4660,PP01M.DCE,2024/12/17,7464.0000,7464.0000,7427.0000,7433.0000,7444.0000,29260.0000,83334.0000
4661,PP01M.DCE,2024/12/18,7426.0000,7444.0000,7413.0000,7418.0000,7424.0000,37874.0000,70903.0000
4662,PP01M.DCE,2024/12/19,7423.0000,7441.0000,7371.0000,7401.0000,7408.0000,39902.0000,58824.0000
4663,PP01M.DCE,2024/12/20,7406.0000,7416.0000,7349.0000,7356.0000,7377.0000,28817.0000,50172.0000
4664,PP01M.DCE,2024/12/23,7364.0000,7428.0000,7345.0000,7416.0000,7389.0000,30660.0000,38372.0000
4665,PP01M.DCE,2024/12/24,7420.0000,7429.0000,7397.0000,7416.0000,7415.0000,18129.0000,32285.0000
4666,PP01M.DCE,2024/12/25,7432.0000,7436.0000,7382.0000,7382.0000,7413.0000,14405.0000,26504.0000
4667,PP01M.DCE,2024/12/26,7382.0000,7396.0000,7365.0000,7370.0000,7380.0000,11763.0000,21196.0000
4668,PP01M.DCE,2024/12/27,7375.0000,7396.0000,7345.0000,7349.0000,7374.0000,8293.0000,18030.0000
4669,PP01M.DCE,2024/12/30,7356.0000,7388.0000,7338.0000,7356.0000,7365.0000,6522.0000,13213.0000
4670,PP01M.DCE,2024/12/31,7345.0000,7400.0000,7345.0000,7400.0000,7378.0000,9287.0000,7296.0000
4671,PP01M.DCE,2025/01/02,7378.0000,7419.0000,7356.0000,7405.0000,7394.0000,1121.0000,6419.0000
4672,PP01M.DCE,2025/01/03,7394.0000,7407.0000,7370.0000,7375.0000,7380.0000,1344.0000,5279.0000
4673,PP01M.DCE,2025/01/06,7359.0000,7363.0000,7296.0000,7296.0000,7327.0000,1170.0000,4485.0000
4674,PP01M.DCE,2025/01/07,7299.0000,7299.0000,7278.0000,7278.0000,7284.0000,973.0000,3790.0000
4675,PP01M.DCE,2025/01/08,7299.0000,7299.0000,7272.0000,7275.0000,7275.0000,206.0000,3667.0000
4676,PP01M.DCE,2025/01/09,7270.0000,7270.0000,7270.0000,7270.0000,7270.0000,20.0000,3647.0000
4677,PP01M.DCE,2025/01/10,7270.0000,7300.0000,7270.0000,7300.0000,7280.0000,311.0000,3336.0000
4678,PP01M.DCE,2025/01/13,7300.0000,7300.0000,7300.0000,7300.0000,7300.0000,7.0000,3336.0000
4679,PP01M.DCE,2025/01/14,7322.0000,7322.0000,7311.0000,7311.0000,7316.0000,20.0000,3336.0000
4680,PP01M.DCE,2025/01/15,7300.0000,7313.0000,7283.0000,7313.0000,7346.0000,280.0000,0.0000
4681,PP01M.DCE,2025/01/16,,,,7472.0000,7472.0000,0.0000,0.0000
4682,PP01M.DCE,2025/01/17,7467.0000,7472.0000,7432.0000,7471.0000,7457.0000,14.0000,7.0000
4683,PP01M.DCE,2025/01/20,7460.0000,7465.0000,7450.0000,7450.0000,7458.0000,15.0000,20.0000
4684,PP01M.DCE,2025/01/21,7452.0000,7477.0000,7430.0000,7430.0000,7449.0000,10.0000,25.0000
4685,PP01M.DCE,2025/01/22,7386.0000,7386.0000,7374.0000,7374.0000,7376.0000,7.0000,32.0000
4686,PP01M.DCE,2025/01/23,7340.0000,7349.0000,7340.0000,7349.0000,7342.0000,4.0000,29.0000
4687,PP01M.DCE,2025/01/24,7351.0000,7351.0000,7350.0000,7350.0000,7350.0000,5.0000,33.0000
4688,PP01M.DCE,2025/01/27,7375.0000,7424.0000,7360.0000,7399.0000,7376.0000,32.0000,60.0000
4689,PP01M.DCE,2025/02/05,7361.0000,7361.0000,7360.0000,7360.0000,7360.0000,3.0000,57.0000
4690,PP01M.DCE,2025/02/06,7353.0000,7361.0000,7331.0000,7351.0000,7345.0000,43.0000,77.0000
4691,PP01M.DCE,2025/02/07,7360.0000,7420.0000,7355.0000,7420.0000,7376.0000,20.0000,82.0000
4692,PP01M.DCE,2025/02/10,7406.0000,7414.0000,7400.0000,7405.0000,7409.0000,53.0000,98.0000
4693,PP01M.DCE,2025/02/11,7423.0000,7423.0000,7407.0000,7413.0000,7412.0000,25.0000,107.0000
4694,PP01M.DCE,2025/02/12,7436.0000,7440.0000,7416.0000,7440.0000,7431.0000,7.0000,114.0000
4695,PP01M.DCE,2025/02/13,7396.0000,7396.0000,7363.0000,7365.0000,7372.0000,51.0000,154.0000
4696,PP01M.DCE,2025/02/14,,,,7372.0000,7372.0000,0.0000,154.0000
4697,PP01M.DCE,2025/02/17,7392.0000,7395.0000,7377.0000,7395.0000,7393.0000,90.0000,190.0000
4698,PP01M.DCE,2025/02/18,7383.0000,7400.0000,7382.0000,7400.0000,7386.0000,27.0000,197.0000
4699,PP01M.DCE,2025/02/19,,,,7393.0000,7393.0000,0.0000,197.0000
4700,PP01M.DCE,2025/02/20,7415.0000,7419.0000,7399.0000,7415.0000,7413.0000,99.0000,248.0000
4701,PP01M.DCE,2025/02/21,7407.0000,7430.0000,7394.0000,7403.0000,7403.0000,49.0000,280.0000
4702,PP01M.DCE,2025/02/24,7370.0000,7381.0000,7369.0000,7371.0000,7373.0000,17.0000,287.0000
4703,PP01M.DCE,2025/02/25,7368.0000,7375.0000,7350.0000,7368.0000,7363.0000,71.0000,318.0000
4704,PP01M.DCE,2025/02/26,7347.0000,7353.0000,7310.0000,7326.0000,7330.0000,206.0000,463.0000
4705,PP01M.DCE,2025/02/27,7331.0000,7355.0000,7320.0000,7355.0000,7342.0000,6.0000,461.0000
4706,PP01M.DCE,2025/02/28,7369.0000,7383.0000,7364.0000,7369.0000,7374.0000,152.0000,412.0000
4707,PP01M.DCE,2025/03/03,7380.0000,7393.0000,7365.0000,7377.0000,7375.0000,40.0000,400.0000
4708,PP01M.DCE,2025/03/04,7380.0000,7380.0000,7335.0000,7335.0000,7350.0000,30.0000,393.0000
4709,PP01M.DCE,2025/03/05,7325.0000,7325.0000,7298.0000,7300.0000,7306.0000,60.0000,427.0000
4710,PP01M.DCE,2025/03/06,7296.0000,7296.0000,7269.0000,7294.0000,7280.0000,41.0000,440.0000
4711,PP01M.DCE,2025/03/07,7296.0000,7297.0000,7290.0000,7296.0000,7294.0000,31.0000,448.0000
4712,PP01M.DCE,2025/03/10,7316.0000,7323.0000,7296.0000,7296.0000,7311.0000,28.0000,457.0000
4713,PP01M.DCE,2025/03/11,7291.0000,7291.0000,7266.0000,7280.0000,7274.0000,38.0000,478.0000
4714,PP01M.DCE,2025/03/12,7280.0000,7280.0000,7233.0000,7247.0000,7250.0000,300.0000,684.0000
4715,PP01M.DCE,2025/03/13,7247.0000,7273.0000,7240.0000,7240.0000,7267.0000,65.0000,695.0000
4716,PP01M.DCE,2025/03/14,7299.0000,7299.0000,7248.0000,7279.0000,7260.0000,67.0000,712.0000
4717,PP01M.DCE,2025/03/17,7279.0000,7279.0000,7241.0000,7253.0000,7260.0000,116.0000,741.0000
4718,PP01M.DCE,2025/03/18,7253.0000,7255.0000,7221.0000,7236.0000,7234.0000,131.0000,806.0000
4719,PP01M.DCE,2025/03/19,7236.0000,7238.0000,7210.0000,7217.0000,7225.0000,197.0000,912.0000
4720,PP01M.DCE,2025/03/20,7217.0000,7241.0000,7208.0000,7239.0000,7217.0000,91.0000,914.0000
4721,PP01M.DCE,2025/03/21,7278.0000,7584.0000,7208.0000,7231.0000,7300.0000,176.0000,921.0000
4722,PP01M.DCE,2025/03/24,7231.0000,7308.0000,7231.0000,7305.0000,7282.0000,207.0000,998.0000
4723,PP01M.DCE,2025/03/25,7305.0000,7305.0000,7283.0000,7283.0000,7295.0000,293.0000,1160.0000
4724,PP01M.DCE,2025/03/26,7295.0000,7310.0000,7280.0000,7293.0000,7295.0000,148.0000,1238.0000
4725,PP01M.DCE,2025/03/27,7298.0000,7325.0000,7298.0000,7323.0000,7317.0000,87.0000,1278.0000
4726,PP01M.DCE,2025/03/28,7322.0000,7330.0000,7300.0000,7306.0000,7318.0000,167.0000,1290.0000
4727,PP01M.DCE,2025/03/31,7300.0000,7301.0000,7256.0000,7285.0000,7279.0000,277.0000,1419.0000
4728,PP01M.DCE,2025/04/01,7286.0000,7322.0000,7285.0000,7319.0000,7311.0000,113.0000,1395.0000
4729,PP01M.DCE,2025/04/02,7312.0000,7355.0000,7298.0000,7334.0000,7331.0000,949.0000,1628.0000
4730,PP01M.DCE,2025/04/03,7340.0000,7340.0000,7290.0000,7308.0000,7305.0000,199.0000,1535.0000
4731,PP01M.DCE,2025/04/07,7100.0000,7218.0000,7069.0000,7118.0000,7152.0000,1757.0000,1839.0000
4732,PP01M.DCE,2025/04/08,7116.0000,7178.0000,7080.0000,7081.0000,7123.0000,2450.0000,3231.0000
4733,PP01M.DCE,2025/04/09,7080.0000,7100.0000,6914.0000,7010.0000,6998.0000,4770.0000,5055.0000
4734,PP01M.DCE,2025/04/10,6970.0000,7198.0000,6970.0000,7122.0000,7098.0000,4101.0000,5692.0000
4735,PP01M.DCE,2025/04/11,7115.0000,7132.0000,7096.0000,7118.0000,7116.0000,2093.0000,6265.0000
4736,PP01M.DCE,2025/04/14,7109.0000,7142.0000,7094.0000,7115.0000,7114.0000,2347.0000,7292.0000
4737,PP01M.DCE,2025/04/15,7114.0000,7130.0000,7063.0000,7071.0000,7095.0000,3326.0000,7940.0000
4738,PP01M.DCE,2025/04/16,7063.0000,7082.0000,7038.0000,7039.0000,7058.0000,3618.0000,8545.0000
4739,PP01M.DCE,2025/04/17,7041.0000,7069.0000,7022.0000,7030.0000,7045.0000,2519.0000,9431.0000
4740,PP01M.DCE,2025/04/18,7046.0000,7060.0000,7023.0000,7048.0000,7043.0000,2484.0000,9851.0000
4741,PP01M.DCE,2025/04/21,7041.0000,7054.0000,7019.0000,7042.0000,7037.0000,4031.0000,11496.0000
4742,PP01M.DCE,2025/04/22,7025.0000,7035.0000,6988.0000,7002.0000,7005.0000,4528.0000,13116.0000
4743,PP01M.DCE,2025/04/23,6998.0000,7071.0000,6987.0000,7063.0000,7034.0000,5052.0000,14262.0000
4744,PP01M.DCE,2025/04/24,7055.0000,7055.0000,6991.0000,7017.0000,7023.0000,5350.0000,15375.0000
4745,PP01M.DCE,2025/04/25,7032.0000,7056.0000,7014.0000,7028.0000,7035.0000,4181.0000,15940.0000
4746,PP01M.DCE,2025/04/28,7013.0000,7070.0000,7013.0000,7054.0000,7051.0000,4883.0000,16157.0000
4747,PP01M.DCE,2025/04/29,7060.0000,7060.0000,7006.0000,7028.0000,7028.0000,4535.0000,16897.0000
4748,PP01M.DCE,2025/04/30,7037.0000,7037.0000,6982.0000,6983.0000,6999.0000,6745.0000,19228.0000
4749,PP01M.DCE,2025/05/06,6943.0000,6972.0000,6869.0000,6899.0000,6911.0000,20923.0000,26956.0000
4750,PP01M.DCE,2025/05/07,6901.0000,7009.0000,6901.0000,6952.0000,6957.0000,22135.0000,30710.0000
4751,PP01M.DCE,2025/05/08,6951.0000,6951.0000,6885.0000,6904.0000,6902.0000,17713.0000,36215.0000
4752,PP01M.DCE,2025/05/09,6928.0000,6940.0000,6883.0000,6886.0000,6912.0000,14072.0000,38629.0000
4753,PP01M.DCE,2025/05/12,6891.0000,6981.0000,6854.0000,6978.0000,6909.0000,25016.0000,43321.0000
4754,PP01M.DCE,2025/05/13,7016.0000,7041.0000,6969.0000,7023.0000,7002.0000,33165.0000,43994.0000
4755,PP01M.DCE,2025/05/14,7043.0000,7140.0000,7024.0000,7136.0000,7100.0000,34257.0000,42469.0000
4756,PP01M.DCE,2025/05/15,7123.0000,7131.0000,7074.0000,7094.0000,7107.0000,19015.0000,44608.0000
4757,PP01M.DCE,2025/05/16,7100.0000,7100.0000,7030.0000,7034.0000,7060.0000,18708.0000,44828.0000
4758,PP01M.DCE,2025/05/19,7034.0000,7073.0000,7002.0000,7018.0000,7031.0000,19600.0000,48743.0000
4759,PP01M.DCE,2025/05/20,7033.0000,7033.0000,6972.0000,6990.0000,6995.0000,25603.0000,53149.0000
4760,PP01M.DCE,2025/05/21,6977.0000,7019.0000,6977.0000,6996.0000,6996.0000,19536.0000,53749.0000
4761,PP01M.DCE,2025/05/22,6981.0000,6999.0000,6935.0000,6945.0000,6969.0000,18917.0000,55821.0000
4762,PP01M.DCE,2025/05/23,6936.0000,6946.0000,6894.0000,6896.0000,6921.0000,21177.0000,60411.0000
4763,PP01M.DCE,2025/05/26,6908.0000,6926.0000,6869.0000,6885.0000,6892.0000,21991.0000,64751.0000
4764,PP01M.DCE,2025/05/27,6896.0000,6896.0000,6832.0000,6852.0000,6851.0000,28801.0000,72245.0000
4765,PP01M.DCE,2025/05/28,6851.0000,6860.0000,6823.0000,6838.0000,6840.0000,26912.0000,76075.0000
4766,PP01M.DCE,2025/05/29,6845.0000,6874.0000,6796.0000,6864.0000,6841.0000,33280.0000,78101.0000
4767,PP01M.DCE,2025/05/30,6843.0000,6845.0000,6801.0000,6802.0000,6819.0000,35928.0000,80929.0000
4768,PP01M.DCE,2025/06/03,6830.0000,6846.0000,6798.0000,6822.0000,6820.0000,16813.0000,81700.0000
4769,PP01M.DCE,2025/06/04,6822.0000,6887.0000,6814.0000,6887.0000,6847.0000,26359.0000,80356.0000
4770,PP01M.DCE,2025/06/05,6875.0000,6894.0000,6847.0000,6864.0000,6869.0000,22431.0000,79148.0000
4771,PP01M.DCE,2025/06/06,6876.0000,6894.0000,6864.0000,6877.0000,6878.0000,13538.0000,78589.0000
4772,PP01M.DCE,2025/06/09,6883.0000,6903.0000,6876.0000,6893.0000,6887.0000,14698.0000,78820.0000
4773,PP01M.DCE,2025/06/10,6895.0000,6931.0000,6866.0000,6896.0000,6898.0000,17995.0000,78445.0000
4774,PP01M.DCE,2025/06/11,6898.0000,6929.0000,6889.0000,6908.0000,6907.0000,16043.0000,78596.0000
4775,PP01M.DCE,2025/06/12,6931.0000,6948.0000,6910.0000,6918.0000,6929.0000,18694.0000,77648.0000
4776,PP01M.DCE,2025/06/13,6902.0000,7069.0000,6881.0000,7035.0000,7002.0000,53694.0000,79074.0000
4777,PP01M.DCE,2025/06/16,7040.0000,7099.0000,7015.0000,7081.0000,7056.0000,46070.0000,79739.0000
4778,PP01M.DCE,2025/06/17,7054.0000,7071.0000,7019.0000,7057.0000,7050.0000,40724.0000,79002.0000
4779,PP01M.DCE,2025/06/18,7089.0000,7164.0000,7070.0000,7153.0000,7120.0000,50721.0000,88493.0000
4780,PP01M.DCE,2025/06/19,7149.0000,7233.0000,7149.0000,7221.0000,7195.0000,47445.0000,91599.0000
4781,PP01M.DCE,2025/06/20,7236.0000,7244.0000,7177.0000,7188.0000,7216.0000,33574.0000,93851.0000
4782,PP01M.DCE,2025/06/23,7191.0000,7245.0000,7148.0000,7200.0000,7193.0000,46512.0000,95400.0000
4783,PP01M.DCE,2025/06/24,7183.0000,7191.0000,7002.0000,7027.0000,7053.0000,78684.0000,92476.0000
4784,PP01M.DCE,2025/06/25,7013.0000,7036.0000,7004.0000,7026.0000,7016.0000,37731.0000,95216.0000
4785,PP01M.DCE,2025/06/26,7025.0000,7056.0000,7010.0000,7053.0000,7030.0000,41163.0000,100585.0000
4786,PP01M.DCE,2025/06/27,7043.0000,7071.0000,7030.0000,7041.0000,7051.0000,34283.0000,100898.0000
4787,PP01M.DCE,2025/06/30,7053.0000,7059.0000,7007.0000,7012.0000,7028.0000,33728.0000,104900.0000
4788,PP01M.DCE,2025/07/01,7013.0000,7019.0000,6973.0000,6996.0000,6997.0000,23718.0000,106648.0000
